,ClientName,MonthNum,Day,Prods,QtyOrdered,Sales
11575,Client5,3,2,"prod13,prod6,prod13",4,1200
11576,Client5,3,2,"prod4,prod13,prod1,prod14",10,2600
11577,Client5,3,2,"prod5,prod11,prod14,prod10",13,8000
11578,Client5,3,2,"prod5,prod12,prod12,prod14",15,5900
11579,Client5,3,2,"prod5,prod15",4,3900
11580,Client5,3,2,"prod5,prod3,prod5,prod2",21,10100
11581,Client5,3,2,"prod6,prod14,prod14",9,1400
11582,Client5,3,2,"prod6,prod15,prod6",9,8200
11583,Client5,3,3,"prod1,prod15",3,2700
11584,Client5,3,3,"prod1,prod7,prod15,prod15",13,10900
11585,Client5,3,3,"prod10,prod7,prod7,prod11",16,7200
11586,Client5,3,3,"prod11,prod1,prod4",12,8400
11587,Client5,3,3,"prod11,prod3,prod12",8,3100
11588,Client5,3,3,"prod13,prod3,prod5",13,6800
11589,Client5,3,3,"prod14,prod2,prod14",13,2500
11590,Client5,3,3,"prod2,prod3,prod5",11,8300
11591,Client5,3,3,"prod6,prod15,prod3",13,11900
11592,Client5,3,3,"prod7,prod6,prod15",13,11600
11593,Client5,3,4,"prod1,prod12,prod15,prod7",17,13700
11594,Client5,3,4,"prod1,prod14,prod15,prod13",22,11400
11595,Client5,3,4,"prod1,prod15",6,5700
11596,Client5,3,4,"prod10,prod5",12,10900
11597,Client5,3,4,"prod11,prod13,prod9",15,2900
11598,Client5,3,4,"prod11,prod5,prod11",11,9000
11599,Client5,3,4,"prod12,prod15,prod1",5,4100
11600,Client5,3,4,"prod13,prod15,prod10",13,12200
11601,Client5,3,4,"prod13,prod2,prod14",5,1400
11602,Client5,3,4,"prod14,prod5,prod13",13,7400
11603,Client5,3,4,"prod15,prod10",11,11000
11604,Client5,3,4,"prod15,prod11,prod3,prod7",22,11300
11605,Client5,3,4,"prod15,prod14,prod1,prod14",15,3600
11606,Client5,3,4,"prod2,prod13,prod11",13,5300
11607,Client5,3,4,"prod3,prod2,prod2",17,8300
11608,Client5,3,4,"prod3,prod2,prod4",14,8300
11609,Client5,3,4,"prod3,prod4,prod10",14,11500
11610,Client5,3,4,"prod3,prod4,prod13",7,3900
11611,Client5,3,4,"prod4,prod15",12,11800
11612,Client5,3,4,"prod6,prod2,prod5",18,13100
11613,Client5,3,4,"prod8,prod15,prod13",19,10200
11614,Client5,3,5,"prod1,prod13,prod1,prod5",16,10300
11615,Client5,3,5,"prod1,prod3,prod13,prod14",19,3900
11616,Client5,3,5,"prod12,prod10,prod3",4,2000
11617,Client5,3,5,"prod12,prod13,prod15",5,2000
11618,Client5,3,5,"prod12,prod14,prod12",9,2100
11619,Client5,3,5,"prod13,prod2,prod14",17,5000
11620,Client5,3,5,"prod13,prod2,prod4",11,7600
11621,Client5,3,5,"prod14,prod12,prod12",5,1700
11622,Client5,3,5,"prod14,prod14,prod4",11,2500
11623,Client5,3,5,"prod14,prod9,prod10",13,10300
11624,Client5,3,5,"prod2,prod12,prod4",9,4500
11625,Client5,3,5,"prod2,prod2,prod15",12,7000
11626,Client5,3,5,"prod4,prod15",9,8800
11627,Client5,3,5,"prod4,prod2,prod10,prod5",24,18600
11628,Client5,3,6,"prod1,prod15",2,1700
11629,Client5,3,6,"prod1,prod4",6,4700
11630,Client5,3,6,"prod11,prod3,prod1",8,3500
11631,Client5,3,6,"prod12,prod15,prod4",12,11200
11632,Client5,3,6,"prod12,prod9,prod5",17,9200
11633,Client5,3,6,"prod13,prod14,prod1",18,7300
11634,Client5,3,6,"prod13,prod7,prod15",18,13600
11635,Client5,3,6,"prod14,prod1,prod12",12,5700
11636,Client5,3,6,"prod14,prod2,prod14",18,4200
11637,Client5,3,6,"prod15,prod11,prod8,prod9",11,5700
11638,Client5,3,6,"prod15,prod14,prod4,prod13",13,7900
11639,Client5,3,6,"prod15,prod15",19,19000
11640,Client5,3,6,"prod15,prod5",7,6400
11641,Client5,3,6,"prod2,prod3,prod12",15,5400
11642,Client5,3,6,"prod3,prod10,prod12",17,12100
11643,Client5,3,6,"prod3,prod2,prod8",10,2700
11644,Client5,3,6,"prod3,prod4,prod12",7,3100
11645,Client5,3,6,"prod4,prod10",11,10800
11646,Client5,3,6,"prod4,prod11,prod15,prod13",28,17400
11647,Client5,3,6,"prod5,prod11,prod1,prod12",23,13500
11648,Client5,3,6,"prod5,prod11,prod7,prod15",28,19100
11649,Client5,3,6,"prod5,prod2,prod12,prod13",16,7600
11650,Client5,3,6,"prod5,prod9,prod9,prod15",24,10400
11651,Client5,3,6,"prod9,prod5,prod6",19,13900
11652,Client5,3,6,"prod9,prod7,prod5",16,10600
11653,Client5,4,0,"prod1,prod1,prod1,prod11",21,13800
11654,Client5,4,0,"prod1,prod14,prod5,prod2",16,7000
11655,Client5,4,0,"prod10,prod14,prod13,prod12",18,5100
11656,Client5,4,0,"prod10,prod15",13,13000
11657,Client5,4,0,"prod10,prod5",3,2800
11658,Client5,4,0,"prod11,prod13,prod5",14,4600
11659,Client5,4,0,"prod12,prod5,prod1",7,5600
11660,Client5,4,0,"prod13,prod11,prod8",8,2800
11661,Client5,4,0,"prod13,prod14,prod2",13,3800
11662,Client5,4,0,"prod13,prod15,prod1",17,13200
11663,Client5,4,0,"prod2,prod1,prod13",6,3500
11664,Client5,4,0,"prod3,prod13,prod15",7,5500
11665,Client5,4,0,"prod3,prod4,prod2",13,8100
11666,Client5,4,1,"prod1,prod11,prod1,prod15",22,18100
11667,Client5,4,1,"prod1,prod11,prod13,prod7",24,10500
11668,Client5,4,1,"prod1,prod3,prod1,prod3",12,7600
11669,Client5,4,1,"prod10,prod6,prod12,prod6",11,6800
11670,Client5,4,1,"prod11,prod12,prod12",10,4200
11671,Client5,4,1,"prod12,prod1,prod10",15,12000
11672,Client5,4,1,"prod12,prod11,prod15",11,9600
11673,Client5,4,1,"prod12,prod13,prod11",17,6400
11674,Client5,4,1,"prod12,prod14,prod2",8,3500
11675,Client5,4,1,"prod12,prod6,prod4",15,10000
11676,Client5,4,1,"prod13,prod15,prod10",8,7200
11677,Client5,4,1,"prod14,prod12,prod13",9,2900
11678,Client5,4,1,"prod14,prod13,prod9",19,2900
11679,Client5,4,1,"prod15,prod12,prod5,prod15",13,9600
11680,Client5,4,1,"prod15,prod15",12,12000
11681,Client5,4,1,"prod15,prod4",2,1800
11682,Client5,4,1,"prod2,prod1,prod13",18,7400
11683,Client5,4,1,"prod2,prod13,prod11",8,3900
11684,Client5,4,1,"prod2,prod5,prod6",21,15500
11685,Client5,4,1,"prod4,prod1,prod1,prod10",13,9500
11686,Client5,4,1,"prod4,prod12,prod3,prod10",19,9400
11687,Client5,4,1,"prod4,prod3,prod3,prod13",15,4200
11688,Client5,4,1,"prod5,prod1,prod2,prod2",30,17600
11689,Client5,4,2,"prod1,prod12,prod2,prod5",27,17000
11690,Client5,4,2,"prod1,prod7,prod11,prod4",29,17300
11691,Client5,4,2,"prod11,prod12,prod12",15,6200
11692,Client5,4,2,"prod12,prod5,prod1",14,10300
11693,Client5,4,2,"prod12,prod6,prod15",11,8800
11694,Client5,4,2,"prod14,prod12,prod3",12,4000
11695,Client5,4,2,"prod14,prod14,prod6",20,7500
11696,Client5,4,2,"prod15,prod5",3,2800
11697,Client5,4,2,"prod2,prod1,prod3",19,9100
11698,Client5,4,2,"prod3,prod2,prod6",15,8200
11699,Client5,4,2,"prod3,prod6,prod11",16,9300
11700,Client5,4,2,"prod5,prod9,prod3,prod10",14,8000
11701,Client5,4,2,"prod7,prod14,prod1",11,5600
11702,Client5,4,2,"prod8,prod3,prod13",16,3900
11703,Client5,4,3,"prod1,prod3,prod6,prod1",20,12200
11704,Client5,4,3,"prod14,prod9,prod3",10,1200
11705,Client5,4,3,"prod15,prod14,prod15,prod2",30,15100
11706,Client5,4,3,"prod15,prod2,prod3,prod3",17,7800
11707,Client5,4,3,"prod2,prod1,prod10",17,14700
11708,Client5,4,3,"prod8,prod15,prod2",6,4200
11709,Client5,4,4,"prod1,prod12,prod1,prod3",13,7700
11710,Client5,4,4,"prod1,prod12,prod3,prod14",14,4700
11711,Client5,4,4,"prod1,prod15",6,5700
11712,Client5,4,4,"prod10,prod2,prod12,prod10",17,12500
11713,Client5,4,4,"prod11,prod3,prod3",17,5400
11714,Client5,4,4,"prod12,prod1,prod12",16,7600
11715,Client5,4,4,"prod12,prod8,prod1",14,4500
11716,Client5,4,4,"prod14,prod14,prod8",13,2100
11717,Client5,4,4,"prod15,prod3,prod9,prod4",19,5700
11718,Client5,4,4,"prod4,prod6,prod15,prod12",25,18800
11719,Client5,4,4,"prod9,prod4,prod13",19,7900
11720,Client5,4,5,"prod1,prod12,prod1,prod14",19,7900
11721,Client5,4,5,"prod1,prod14,prod10,prod6",10,8000
11722,Client5,4,5,"prod1,prod2,prod3,prod12",20,9200
11723,Client5,4,5,"prod1,prod3,prod12,prod2",22,9600
11724,Client5,4,5,"prod1,prod5",9,7900
11725,Client5,4,5,"prod15,prod2,prod15,prod9",30,16900
11726,Client5,4,5,"prod2,prod2,prod12",11,4600
11727,Client5,4,5,"prod3,prod12,prod5",12,8200
11728,Client5,4,5,"prod3,prod2,prod3",18,7400
11729,Client5,4,5,"prod4,prod9,prod3,prod11",16,3900
11730,Client5,4,5,"prod5,prod1,prod1,prod14",9,4700
11731,Client5,4,5,"prod9,prod10,prod12",11,9500
11732,Client5,4,6,"prod1,prod12,prod1,prod4",18,9700
11733,Client5,4,6,"prod1,prod12,prod4,prod12",30,15900
11734,Client5,4,6,"prod11,prod4,prod2",18,10900
11735,Client5,4,6,"prod11,prod7,prod10",7,6000
11736,Client5,4,6,"prod12,prod3,prod14",19,4400
11737,Client5,4,6,"prod14,prod2,prod6",11,5500
11738,Client5,4,6,"prod14,prod9,prod13",13,1800
11739,Client5,4,6,"prod15,prod1,prod15,prod15",22,19900
11740,Client5,4,6,"prod15,prod10",5,5000
11741,Client5,4,6,"prod15,prod12,prod15,prod12",18,14400
11742,Client5,4,6,"prod2,prod1,prod13",14,7100
11743,Client5,4,6,"prod2,prod14,prod10",19,11300
11744,Client5,4,6,"prod2,prod5,prod4",19,15700
11745,Client5,4,6,"prod5,prod11,prod9,prod11",17,8000
11746,Client5,4,6,"prod6,prod1,prod11",11,7500
11747,Client5,4,6,"prod6,prod14,prod2",16,6100
11748,Client5,5,0,"prod1,prod1,prod1,prod10",19,15700
11749,Client5,5,0,"prod1,prod12,prod2,prod14",17,3900
11750,Client5,5,0,"prod10,prod2,prod1,prod6",24,14000
11751,Client5,5,0,"prod12,prod13,prod8",17,3600
11752,Client5,5,0,"prod14,prod1,prod15",19,15700
11753,Client5,5,0,"prod15,prod14,prod1,prod8",16,5800
11754,Client5,5,0,"prod15,prod15",6,6000
11755,Client5,5,0,"prod2,prod1,prod10",16,12800
11756,Client5,5,0,"prod2,prod3,prod2",11,5300
11757,Client5,5,0,"prod3,prod10,prod7",5,3100
11758,Client5,5,0,"prod5,prod1,prod11,prod10",12,8800
11759,Client5,5,0,"prod6,prod1,prod3",13,6200
11760,Client5,5,0,"prod7,prod10,prod10",11,10400
11761,Client5,5,0,"prod7,prod15,prod6",11,9200
11762,Client5,5,1,"prod1,prod13,prod3,prod15",24,14600
11763,Client5,5,1,"prod1,prod2,prod14,prod9",11,2500
11764,Client5,5,1,"prod10,prod2,prod14,prod12",15,6600
11765,Client5,5,1,"prod10,prod5",4,3700
11766,Client5,5,1,"prod12,prod1,prod12",17,8600
11767,Client5,5,1,"prod12,prod13,prod15",16,12200
11768,Client5,5,1,"prod13,prod14,prod1",16,4200
11769,Client5,5,1,"prod13,prod5,prod2",10,5900
11770,Client5,5,1,"prod14,prod15,prod2",12,10600
11771,Client5,5,1,"prod2,prod2,prod2",16,8000
11772,Client5,5,1,"prod3,prod12,prod2",12,5400
11773,Client5,5,1,"prod6,prod3,prod14",12,2500
11774,Client5,5,1,"prod7,prod3,prod15",17,10100
11775,Client5,5,2,"prod1,prod12,prod10,prod10",24,17100
11776,Client5,5,2,"prod1,prod13,prod4,prod5",15,12100
11777,Client5,5,2,"prod10,prod14,prod14,prod10",22,11200
11778,Client5,5,2,"prod10,prod4",9,7400
11779,Client5,5,2,"prod12,prod1,prod2",22,12900
11780,Client5,5,2,"prod12,prod12,prod6",15,6800
11781,Client5,5,2,"prod13,prod10,prod11",8,5600
11782,Client5,5,2,"prod15,prod1,prod15,prod10",22,19300
11783,Client5,5,2,"prod15,prod15",5,5000
11784,Client5,5,2,"prod15,prod3,prod10,prod10",12,9900
11785,Client5,5,2,"prod2,prod12,prod1",14,6900
11786,Client5,5,2,"prod2,prod13,prod15",11,8100
11787,Client5,5,2,"prod2,prod3,prod13",3,1000
11788,Client5,5,2,"prod2,prod4,prod1",16,11400
11789,Client5,5,2,"prod3,prod1,prod10",12,8300
11790,Client5,5,2,"prod3,prod3,prod7",15,5400
11791,Client5,5,2,"prod3,prod7,prod9",17,3700
11792,Client5,5,2,"prod4,prod11,prod4,prod15",18,12600
11793,Client5,5,2,"prod4,prod12,prod5,prod4",15,10100
11794,Client5,5,2,"prod4,prod9,prod6,prod3",22,6700
11795,Client5,5,2,"prod6,prod15,prod15",12,11600
11796,Client5,5,2,"prod6,prod5,prod15",15,14300
11797,Client5,5,2,"prod9,prod1,prod12",13,7000
11798,Client5,5,3,"prod1,prod14,prod7,prod6",27,11200
11799,Client5,5,3,"prod1,prod15",12,11700
11800,Client5,5,3,"prod1,prod4",12,9500
11801,Client5,5,3,"prod10,prod15",5,5000
11802,Client5,5,3,"prod12,prod1,prod10",13,11800
11803,Client5,5,3,"prod12,prod10,prod4",14,11400
11804,Client5,5,3,"prod12,prod3,prod14",7,1400
11805,Client5,5,3,"prod12,prod7,prod10",14,6800
11806,Client5,5,3,"prod12,prod8,prod7",16,5000
11807,Client5,5,3,"prod13,prod10,prod2",13,8700
11808,Client5,5,3,"prod15,prod10",11,11000
11809,Client5,5,3,"prod15,prod12,prod11,prod1",20,12300
11810,Client5,5,3,"prod15,prod12,prod15,prod14",24,13500
11811,Client5,5,3,"prod15,prod13,prod6,prod13",12,4800
11812,Client5,5,3,"prod15,prod2,prod5,prod1",28,20100
11813,Client5,5,3,"prod15,prod3,prod1,prod5",14,6500
11814,Client5,5,3,"prod15,prod9,prod1,prod1",21,11400
11815,Client5,5,3,"prod15,prod9,prod3,prod15",22,11800
11816,Client5,5,3,"prod2,prod11,prod9",13,2700
11817,Client5,5,3,"prod2,prod4,prod3",13,4600
11818,Client5,5,3,"prod3,prod12,prod11",9,4300
11819,Client5,5,4,"prod1,prod1,prod12,prod14",22,10600
11820,Client5,5,4,"prod1,prod1,prod12,prod2",18,9300
11821,Client5,5,4,"prod10,prod15",12,12000
11822,Client5,5,4,"prod11,prod1,prod15",19,15300
11823,Client5,5,4,"prod11,prod3,prod13",14,4200
11824,Client5,5,4,"prod12,prod1,prod1",13,8800
11825,Client5,5,4,"prod12,prod12,prod4",11,7200
11826,Client5,5,4,"prod13,prod10,prod1",19,15500
11827,Client5,5,4,"prod13,prod12,prod13",9,3000
11828,Client5,5,4,"prod13,prod12,prod9",17,3900
11829,Client5,5,4,"prod14,prod13,prod10",18,10700
11830,Client5,5,4,"prod15,prod1,prod2,prod3",13,5800
11831,Client5,5,4,"prod15,prod15",9,9000
11832,Client5,5,4,"prod15,prod2,prod13,prod6",17,8000
11833,Client5,5,4,"prod2,prod13,prod14",22,3600
11834,Client5,5,4,"prod2,prod13,prod2",8,2500
11835,Client5,5,4,"prod2,prod3,prod12",13,4200
11836,Client5,5,4,"prod3,prod1,prod15",9,7100
11837,Client5,5,4,"prod3,prod10,prod13",16,7300
11838,Client5,5,4,"prod3,prod10,prod2",19,13800
11839,Client5,5,4,"prod4,prod10",7,6800
11840,Client5,5,4,"prod5,prod10",3,2900
11841,Client5,5,4,"prod5,prod13,prod12,prod5",10,6600
11842,Client5,5,4,"prod5,prod2,prod3,prod14",25,7500
11843,Client5,5,4,"prod5,prod9,prod2,prod3",16,4800
11844,Client5,5,4,"prod6,prod14,prod15",11,8800
11845,Client5,5,5,"prod1,prod1,prod1,prod14",15,8100
11846,Client5,5,5,"prod12,prod10,prod3",14,9200
11847,Client5,5,5,"prod12,prod15,prod4",12,9800
11848,Client5,5,5,"prod13,prod3,prod10",12,8400
11849,Client5,5,5,"prod14,prod13,prod6",9,2900
11850,Client5,5,5,"prod15,prod1,prod3,prod4",10,5600
11851,Client5,5,5,"prod15,prod3,prod4,prod5",21,14500
11852,Client5,5,5,"prod4,prod14,prod6,prod10",22,9700
11853,Client5,5,5,"prod7,prod1,prod9",20,8900
11854,Client5,5,5,"prod9,prod1,prod2",10,4800
11855,Client5,5,6,"prod1,prod15",18,17400
11856,Client5,5,6,"prod1,prod3,prod10,prod9",8,3600
11857,Client5,5,6,"prod1,prod4",11,8700
11858,Client5,5,6,"prod12,prod14,prod14",12,1500
11859,Client5,5,6,"prod12,prod3,prod10",3,1700
11860,Client5,5,6,"prod12,prod4,prod1",17,12500
11861,Client5,5,6,"prod12,prod5,prod15",13,12100
11862,Client5,5,6,"prod14,prod12,prod5",17,11000
11863,Client5,5,6,"prod14,prod2,prod5",21,13700
11864,Client5,5,6,"prod15,prod12,prod15,prod13",20,9400
11865,Client5,5,6,"prod2,prod1,prod15",17,14400
11866,Client5,5,6,"prod2,prod3,prod1",19,9100
11867,Client5,5,6,"prod3,prod12,prod12",14,5500
11868,Client5,5,6,"prod5,prod1,prod2,prod2",13,7300
11869,Client5,5,6,"prod7,prod3,prod2",13,6000
11870,Client5,5,6,"prod7,prod3,prod6",17,7300
11871,Client5,6,0,"prod1,prod10",2,1700
11872,Client5,6,0,"prod1,prod4",9,7100
11873,Client5,6,0,"prod1,prod9,prod7,prod10",20,8600
11874,Client5,6,0,"prod11,prod10,prod12",6,3800
11875,Client5,6,0,"prod11,prod3,prod4",19,11500
11876,Client5,6,0,"prod12,prod9,prod1",15,4800
11877,Client5,6,0,"prod13,prod13,prod5",13,8200
11878,Client5,6,0,"prod15,prod15",4,4000
11879,Client5,6,0,"prod2,prod10,prod15",13,12500
11880,Client5,6,0,"prod4,prod13,prod3,prod1",18,6700
11881,Client5,6,1,"prod1,prod1,prod14,prod12",17,6200
11882,Client5,6,1,"prod1,prod12,prod2,prod3",30,12100
11883,Client5,6,1,"prod12,prod15,prod2",8,5900
11884,Client5,6,1,"prod13,prod14,prod1",14,3900
11885,Client5,6,1,"prod13,prod15,prod15",20,19200
11886,Client5,6,1,"prod14,prod14,prod10",6,4200
11887,Client5,6,1,"prod14,prod15,prod1",13,10300
11888,Client5,6,1,"prod15,prod12,prod10,prod12",15,7800
11889,Client5,6,1,"prod15,prod12,prod6,prod2",25,13300
11890,Client5,6,1,"prod2,prod3,prod2",11,4900
11891,Client5,6,1,"prod3,prod11,prod10",4,2900
11892,Client5,6,1,"prod3,prod4,prod12",7,3100
11893,Client5,6,1,"prod3,prod8,prod5",5,2500
11894,Client5,6,1,"prod4,prod14,prod14,prod5",11,6600
11895,Client5,6,1,"prod6,prod2,prod8",12,4900
11896,Client5,6,1,"prod8,prod8,prod3",12,2900
11897,Client5,6,2,"prod1,prod1,prod1,prod12",20,12800
11898,Client5,6,2,"prod10,prod12,prod2,prod10",26,14400
11899,Client5,6,2,"prod12,prod13,prod3",5,1400
11900,Client5,6,2,"prod14,prod5,prod8",10,4700
11901,Client5,6,2,"prod14,prod9,prod1",13,4900
11902,Client5,6,2,"prod14,prod9,prod9",6,600
11903,Client5,6,2,"prod2,prod10,prod5",17,15700
11904,Client5,6,2,"prod5,prod12,prod2,prod5",19,12500
11905,Client5,6,2,"prod8,prod13,prod5",19,10100
11906,Client5,6,3,"prod1,prod6,prod11,prod15",28,20900
11907,Client5,6,3,"prod10,prod1,prod11,prod5",25,19000
11908,Client5,6,3,"prod10,prod3,prod12,prod13",15,5700
11909,Client5,6,3,"prod11,prod11,prod15",15,11800
11910,Client5,6,3,"prod11,prod2,prod13",6,2200
11911,Client5,6,3,"prod12,prod1,prod4",12,9100
11912,Client5,6,3,"prod13,prod3,prod2",15,5600
11913,Client5,6,3,"prod14,prod12,prod15",11,5900
11914,Client5,6,3,"prod14,prod3,prod15",9,4600
11915,Client5,6,3,"prod2,prod15,prod12",9,6700
11916,Client5,6,3,"prod2,prod15,prod14",17,9300
11917,Client5,6,3,"prod5,prod10",11,10900
11918,Client5,6,3,"prod5,prod9,prod1,prod4",23,10500
11919,Client5,6,3,"prod6,prod3,prod12",13,4300
11920,Client5,6,4,"prod1,prod3,prod12,prod15",25,16000
11921,Client5,6,4,"prod12,prod1,prod13",12,5100
11922,Client5,6,4,"prod14,prod15,prod5",13,11300
11923,Client5,6,4,"prod15,prod10",5,5000
11924,Client5,6,4,"prod2,prod10,prod6",12,10300
11925,Client5,6,4,"prod2,prod5,prod5",15,13100
11926,Client5,6,4,"prod5,prod10",6,5900
11927,Client5,6,4,"prod6,prod4,prod9",18,8600
11928,Client5,6,4,"prod7,prod2,prod2",14,6900
11929,Client5,6,4,"prod9,prod1,prod15",15,11700
11930,Client5,6,4,"prod9,prod12,prod4",7,4500
11931,Client5,6,4,"prod9,prod14,prod13",15,2300
11932,Client5,6,4,"prod9,prod9,prod5",10,1800
11933,Client5,6,5,"prod1,prod13,prod5,prod2",21,10700
11934,Client5,6,5,"prod1,prod2,prod1,prod12",21,11900
11935,Client5,6,5,"prod10,prod15",8,8000
11936,Client5,6,5,"prod11,prod15,prod4",15,13000
11937,Client5,6,5,"prod12,prod4,prod3",11,3900
11938,Client5,6,5,"prod13,prod15,prod14",10,3800
11939,Client5,6,5,"prod13,prod5,prod4",11,8600
11940,Client5,6,5,"prod15,prod12,prod1,prod5",18,13300
11941,Client5,6,5,"prod15,prod14,prod14,prod3",21,3800
11942,Client5,6,5,"prod3,prod3,prod7",7,2500
11943,Client5,6,5,"prod6,prod15,prod15",19,18600
11944,Client5,6,6,"prod1,prod13,prod12,prod12",12,4900
11945,Client5,6,6,"prod1,prod2,prod2,prod15",21,13200
11946,Client5,6,6,"prod1,prod2,prod3,prod7",27,10800
11947,Client5,6,6,"prod1,prod3,prod1,prod12",27,13400
11948,Client5,6,6,"prod12,prod12,prod10",13,6400
11949,Client5,6,6,"prod12,prod12,prod14",10,2500
11950,Client5,6,6,"prod12,prod12,prod15",12,6000
11951,Client5,6,6,"prod12,prod2,prod11",7,3700
11952,Client5,6,6,"prod14,prod9,prod12",8,1700
11953,Client5,6,6,"prod2,prod14,prod12",11,2400
11954,Client5,6,6,"prod3,prod1,prod12",13,7200
11955,Client5,6,6,"prod3,prod2,prod3",8,3600
11956,Client5,6,6,"prod4,prod3,prod15,prod1",20,10900
11957,Client5,6,6,"prod5,prod15",10,9900
11958,Client5,6,6,"prod6,prod5,prod15",6,5400
11959,Client5,7,0,"prod1,prod11,prod1,prod15",15,11200
11960,Client5,7,0,"prod1,prod14,prod6,prod13",15,6900
11961,Client5,7,0,"prod1,prod15",3,2700
11962,Client5,7,0,"prod1,prod2,prod14,prod10",24,11300
11963,Client5,7,0,"prod1,prod4",3,2300
11964,Client5,7,0,"prod10,prod15",6,6000
11965,Client5,7,0,"prod10,prod3,prod7,prod10",22,10100
11966,Client5,7,0,"prod12,prod6,prod15",12,8600
11967,Client5,7,0,"prod13,prod13,prod1",9,3300
11968,Client5,7,0,"prod13,prod13,prod10",19,10200
11969,Client5,7,0,"prod13,prod2,prod2",15,7200
11970,Client5,7,0,"prod14,prod15,prod1",13,8800
11971,Client5,7,0,"prod15,prod14,prod1,prod14",22,9700
11972,Client5,7,0,"prod2,prod1,prod15",11,8400
11973,Client5,7,0,"prod2,prod1,prod6",8,4900
11974,Client5,7,0,"prod2,prod4,prod7",9,5300
11975,Client5,7,0,"prod2,prod5,prod6",13,9200
11976,Client5,7,0,"prod6,prod11,prod11",9,5400
11977,Client5,7,1,"prod10,prod5",8,7300
11978,Client5,7,1,"prod11,prod1,prod5",19,14600
11979,Client5,7,1,"prod11,prod12,prod15",10,7800
11980,Client5,7,1,"prod11,prod7,prod7",13,5400
11981,Client5,7,1,"prod12,prod10,prod2",19,13900
11982,Client5,7,1,"prod13,prod1,prod15",9,6700
11983,Client5,7,1,"prod13,prod2,prod15",9,5700
11984,Client5,7,1,"prod14,prod1,prod14",20,6800
11985,Client5,7,1,"prod14,prod5,prod12",17,11500
11986,Client5,7,1,"prod14,prod9,prod12",8,2600
11987,Client5,7,1,"prod15,prod11,prod10,prod1",11,8800
11988,Client5,7,1,"prod15,prod14,prod14,prod10",22,11200
11989,Client5,7,1,"prod2,prod1,prod13",8,3400
11990,Client5,7,1,"prod2,prod3,prod12",12,4100
11991,Client5,7,1,"prod2,prod7,prod3",11,4100
11992,Client5,7,1,"prod3,prod9,prod5",15,8100
11993,Client5,7,1,"prod4,prod6,prod3,prod12",13,6700
11994,Client5,7,1,"prod5,prod1,prod11,prod12",20,10400
11995,Client5,7,1,"prod6,prod13,prod2",17,7100
11996,Client5,7,1,"prod9,prod10,prod12",13,9100
11997,Client5,7,1,"prod9,prod4,prod12",12,4900
11998,Client5,7,2,"prod1,prod10",2,1700
11999,Client5,7,2,"prod1,prod14,prod15,prod9",18,9600
12000,Client5,7,2,"prod1,prod2,prod3,prod1",16,9200
12001,Client5,7,2,"prod1,prod3,prod11,prod13",25,9000
12002,Client5,7,2,"prod1,prod3,prod6,prod2",22,10000
12003,Client5,7,2,"prod1,prod4",4,3100
12004,Client5,7,2,"prod12,prod1,prod5",13,9800
12005,Client5,7,2,"prod12,prod12,prod13",17,5200
12006,Client5,7,2,"prod13,prod1,prod3",9,3000
12007,Client5,7,2,"prod13,prod13,prod2",19,6500
12008,Client5,7,2,"prod13,prod4,prod10",10,8800
12009,Client5,7,2,"prod13,prod9,prod2",7,2800
12010,Client5,7,2,"prod2,prod12,prod2",9,3900
12011,Client5,7,2,"prod2,prod9,prod2",14,3800
12012,Client5,7,2,"prod3,prod12,prod12",11,4300
12013,Client5,7,2,"prod5,prod4",5,4100
12014,Client5,7,2,"prod9,prod7,prod10",17,11900
12015,Client5,7,3,"prod1,prod13,prod15,prod10",9,7900
12016,Client5,7,3,"prod1,prod13,prod15,prod14",12,3900
12017,Client5,7,3,"prod12,prod2,prod14",13,5600
12018,Client5,7,3,"prod13,prod15,prod15",11,10200
12019,Client5,7,3,"prod2,prod1,prod12",16,9800
12020,Client5,7,3,"prod2,prod13,prod1",21,9500
12021,Client5,7,3,"prod2,prod9,prod7",13,3500
12022,Client5,7,3,"prod6,prod11,prod14",5,1500
12023,Client5,7,3,"prod7,prod2,prod15",13,9900
12024,Client5,7,3,"prod7,prod4,prod10",18,15200
12025,Client5,7,3,"prod9,prod10,prod1",9,6900
12026,Client5,7,3,"prod9,prod15,prod4",11,9900
12027,Client5,7,4,"prod1,prod11,prod6,prod5",22,15400
12028,Client5,7,4,"prod1,prod15",3,2700
12029,Client5,7,4,"prod11,prod12,prod10",14,10600
12030,Client5,7,4,"prod12,prod10,prod11",14,11800
12031,Client5,7,4,"prod12,prod13,prod1",18,8300
12032,Client5,7,4,"prod14,prod1,prod1",12,7800
12033,Client5,7,4,"prod14,prod12,prod15",17,13100
12034,Client5,7,4,"prod14,prod15,prod13",12,10300
12035,Client5,7,4,"prod3,prod1,prod2",11,6100
12036,Client5,7,4,"prod3,prod3,prod10",6,2500
12037,Client5,7,4,"prod3,prod6,prod5",4,2700
12038,Client5,7,4,"prod4,prod12,prod5,prod1",15,8800
12039,Client5,7,4,"prod5,prod9,prod5,prod13",15,10600
12040,Client5,7,4,"prod7,prod14,prod15",11,8600
12041,Client5,7,5,"prod11,prod4,prod2",15,9100
12042,Client5,7,5,"prod12,prod12,prod14",16,5200
12043,Client5,7,5,"prod12,prod13,prod15",11,8000
12044,Client5,7,5,"prod13,prod13,prod2",8,3400
