,OrderID,MonthNum,ClientName,Prods,QtyOrdered,Sales,CliSentiAvg,SpSentiAvg
11854,12855,9,Client1,"prod9,prod2,prod13",16,4900,0.6,0.4
11855,12856,9,Client0,"prod15,prod2,prod3,prod4",22,11600,0.0,0.6
11856,12857,9,Client9,"prod13,prod15,prod12",9,5800,0.4,0.8
11857,12858,9,Client8,"prod2,prod11,prod9",7,3600,0.2,0.6
11858,12859,9,Client5,"prod5,prod12,prod10,prod10",11,10300,0.2,1.0
11859,12860,9,Client0,"prod12,prod3,prod15",11,7600,0.4,0.2
11860,12861,9,Client1,"prod12,prod12,prod11",11,5800,0.2,0.4
11861,12862,9,Client1,"prod15,prod15",2,2000,0.4,0.4
11862,12863,9,Client8,"prod1,prod12,prod1,prod12",20,11300,0.2,0.6
11863,12864,9,Client9,"prod2,prod13,prod12",17,5100,0.6,0.4
11864,12865,9,Client2,"prod5,prod10",2,1900,0.6,0.6
11865,12866,9,Client6,"prod13,prod15,prod9",9,2800,0.6,0.2
11866,12867,9,Client4,"prod9,prod2,prod14",18,6200,0.4,0.2
11867,12868,9,Client1,"prod7,prod5,prod2",18,12900,0.4,0.2
11868,12869,9,Client1,"prod15,prod11,prod2,prod9",10,4800,0.2,0.4
11869,12870,9,Client1,"prod6,prod1,prod15",8,7000,0.0,0.2
11870,12871,9,Client1,"prod4,prod3,prod15,prod15",18,12200,0.4,0.4
11871,12872,9,Client1,"prod13,prod10,prod1",19,15800,0.6,0.4
11872,12873,9,Client1,"prod14,prod12,prod13",11,3900,0.0,0.8
11873,12874,9,Client0,"prod14,prod2,prod13",10,4000,0.6,0.4
11874,12875,9,Client8,"prod3,prod2,prod15",6,4300,0.6,0.6
11875,12876,9,Client6,"prod15,prod2,prod5,prod3",23,12600,0.4,0.2
11876,12877,9,Client0,"prod3,prod15,prod13",7,2300,0.2,0.4
11877,12878,9,Client1,"prod13,prod15,prod12",12,5800,0.6,0.8
11878,12879,9,Client0,"prod8,prod15,prod10",14,13200,0.6,0.4
11879,12880,9,Client0,"prod5,prod13,prod14,prod10",22,8600,0.6,0.4
11880,12881,9,Client2,"prod15,prod10",5,5000,0.2,0.6
11881,12882,9,Client0,"prod15,prod14,prod12,prod12",20,7400,0.2,0.0
11882,12883,9,Client0,"prod9,prod12,prod1",22,11800,0.4,0.4
11883,12884,9,Client1,"prod13,prod5,prod2",10,7500,0.2,0.6
11884,12885,9,Client5,"prod4,prod3,prod15,prod15",23,15100,0.4,0.4
11885,12886,9,Client6,"prod3,prod12,prod2",7,2800,0.4,0.4
11886,12887,9,Client2,"prod10,prod13,prod6,prod3",15,5700,0.0,0.6
11887,12888,9,Client1,"prod14,prod10,prod7",11,7100,0.4,0.4
11888,12889,9,Client6,"prod3,prod11,prod13",6,2900,0.2,0.4
11889,12890,9,Client2,"prod12,prod8,prod14",16,2400,0.2,0.6
11890,12891,9,Client2,"prod9,prod13,prod4",21,10100,0.2,0.4
11891,12892,9,Client6,"prod10,prod1,prod11,prod8",18,8700,0.4,0.4
11892,12893,9,Client2,"prod7,prod3,prod12",9,3200,0.6,0.0
11893,12894,9,Client1,"prod12,prod10,prod11",7,6000,0.4,0.4
11894,12895,9,Client4,"prod15,prod4",11,9000,0.2,0.4
11895,12896,9,Client1,"prod10,prod13,prod1,prod3",29,12700,0.4,0.6
11896,12897,9,Client0,"prod9,prod13,prod15",13,10500,0.2,0.4
11897,12898,9,Client0,"prod3,prod6,prod12",18,8300,0.2,0.4
11898,12899,9,Client0,"prod7,prod13,prod15",14,11000,0.4,0.8
11899,12900,9,Client0,"prod6,prod1,prod12",11,7000,0.2,0.4
11900,12901,9,Client4,"prod13,prod13,prod3",10,2500,0.4,0.8
11901,12902,9,Client0,"prod12,prod4,prod6",4,2400,0.4,0.4
11902,12903,9,Client9,"prod9,prod12,prod13",7,2100,0.4,0.4
11903,12904,9,Client0,"prod1,prod3,prod4,prod15",12,6700,0.4,0.6
11904,12905,9,Client3,"prod10,prod15",9,9000,0.2,0.8
11905,12906,9,Client5,"prod10,prod11,prod10,prod11",19,13400,0.2,0.6
11906,12907,9,Client2,"prod2,prod3,prod7",21,7600,0.2,0.4
11907,12908,9,Client5,"prod14,prod12,prod14",11,3800,0.4,0.4
11908,12909,9,Client2,"prod2,prod2,prod15",6,4500,0.6,0.6
11909,12910,9,Client5,"prod13,prod15,prod10",19,18200,0.4,0.6
11910,12911,9,Client8,"prod12,prod12,prod10",7,5800,0.2,0.2
11911,12912,9,Client8,"prod15,prod12,prod2,prod12",18,8200,0.4,0.8
11912,12913,9,Client3,"prod2,prod13,prod5",8,4000,0.4,0.8
11913,12914,9,Client2,"prod2,prod2,prod3",16,7200,0.2,0.6
11914,12915,9,Client5,"prod3,prod4,prod14",13,3600,0.2,0.4
11915,12916,9,Client2,"prod6,prod12,prod7",17,7000,0.4,0.2
11916,12917,9,Client2,"prod5,prod15",11,10900,0.6,0.6
11917,12918,9,Client4,"prod14,prod13,prod13",6,1100,0.2,0.6
11918,12919,9,Client2,"prod12,prod5,prod1",14,11100,0.2,0.2
11919,12920,9,Client6,"prod3,prod1,prod10",12,9200,0.2,0.4
11920,12921,9,Client6,"prod10,prod14,prod3,prod13",26,6200,0.4,0.8
11921,12922,9,Client0,"prod14,prod1,prod13",11,5100,0.2,0.4
11922,12923,9,Client0,"prod2,prod14,prod12",15,4600,0.4,0.8
11923,12924,9,Client4,"prod2,prod5,prod3",16,11600,0.2,0.4
11924,12925,9,Client2,"prod12,prod5,prod14",14,8900,0.6,0.2
11925,12926,9,Client0,"prod2,prod4,prod10",16,14300,0.6,0.4
11926,12927,9,Client0,"prod3,prod12,prod1",16,9000,0.2,0.6
11927,12928,9,Client5,"prod1,prod2,prod1,prod10",13,9600,0.2,0.2
11928,12929,9,Client8,"prod13,prod13,prod6",6,2400,0.2,0.0
11929,12930,9,Client4,"prod12,prod4,prod10",12,10800,0.2,0.6
11930,12931,9,Client5,"prod8,prod9,prod14",5,600,0.4,0.4
11931,12932,9,Client1,"prod15,prod2,prod6,prod7",27,14000,0.4,0.8
11932,12933,9,Client0,"prod15,prod1,prod15,prod1",27,22500,0.4,0.4
11933,12934,9,Client3,"prod15,prod3,prod15,prod2",23,16800,0.4,1.0
11934,12935,9,Client8,"prod14,prod11,prod15",11,9700,0.2,0.0
11935,12936,9,Client8,"prod2,prod13,prod5",9,7000,0.2,0.4
11936,12937,9,Client8,"prod1,prod2,prod3,prod1",15,7900,0.2,0.0
11937,12938,9,Client3,"prod9,prod2,prod12",13,5800,0.2,0.6
11938,12939,9,Client3,"prod15,prod1,prod2,prod9",14,8700,0.4,0.8
11939,12940,9,Client5,"prod9,prod14,prod14",21,2100,0.0,0.2
11940,12941,9,Client0,"prod8,prod12,prod1",11,6900,0.4,0.2
11941,12942,9,Client0,"prod12,prod14,prod1",9,3600,0.4,0.4
11942,12943,9,Client2,"prod15,prod3,prod14,prod12",18,5300,0.4,0.4
11943,12944,9,Client2,"prod1,prod6,prod1,prod15",18,13400,0.2,0.8
11944,12945,9,Client0,"prod3,prod2,prod1",16,8800,0.4,0.8
11945,12946,9,Client0,"prod1,prod1,prod9,prod10",8,5600,0.4,0.6
11946,12947,9,Client0,"prod3,prod2,prod5",8,4600,0.4,0.6
11947,12948,9,Client8,"prod2,prod15,prod11",6,4300,0.6,0.4
11948,12949,9,Client9,"prod9,prod15,prod1",12,10800,0.4,0.6
11949,12950,9,Client1,"prod15,prod5",12,10900,0.6,0.2
11950,12951,9,Client0,"prod14,prod1,prod13",13,8000,0.4,0.4
11951,12952,9,Client3,"prod14,prod1,prod2",17,9300,0.2,0.2
11952,12953,9,Client0,"prod14,prod10,prod6",8,5900,0.2,0.2
11953,12954,9,Client1,"prod12,prod15,prod12",11,7400,0.2,0.6
11954,12955,9,Client0,"prod2,prod4,prod15",16,13700,0.2,0.4
11955,12956,9,Client4,"prod12,prod12,prod10",21,13800,0.4,0.4
11956,12957,9,Client4,"prod1,prod12,prod14,prod4",27,10900,0.4,0.8
11957,12958,9,Client0,"prod11,prod14,prod2",8,1700,0.2,0.6
11958,12959,9,Client4,"prod15,prod1,prod15,prod4",13,11700,0.2,0.8
11959,12960,9,Client0,"prod3,prod10,prod10",8,7300,0.2,0.2
11960,12961,9,Client0,"prod15,prod14,prod6,prod6",23,10700,0.0,0.2
11961,12962,9,Client2,"prod12,prod1,prod9",16,6100,0.6,0.4
11962,12963,9,Client7,"prod3,prod15,prod9",13,5100,0.2,0.2
11963,12964,9,Client0,"prod14,prod4,prod3",8,4700,0.2,0.2
11964,12965,9,Client6,"prod1,prod2,prod13,prod15",21,8900,0.6,0.0
11965,12966,9,Client2,"prod1,prod11,prod9,prod1",19,9400,0.4,0.8
11966,12967,9,Client3,"prod9,prod5,prod10",10,8800,0.0,0.6
11967,12968,9,Client2,"prod13,prod2,prod1",21,12200,0.2,0.2
11968,12969,9,Client7,"prod1,prod13,prod6,prod2",17,6900,0.2,0.6
11969,12970,9,Client0,"prod15,prod2,prod6,prod14",16,6600,0.4,0.0
11970,12971,9,Client6,"prod13,prod13,prod4",8,5200,0.2,0.8
11971,12972,9,Client8,"prod3,prod2,prod1",8,4400,0.2,0.6
11972,12973,9,Client3,"prod2,prod10,prod15",21,20500,0.2,0.6
11973,12974,9,Client8,"prod2,prod2,prod12",16,7300,0.4,0.4
11974,12975,9,Client1,"prod5,prod10",4,3900,0.4,0.2
11975,12976,9,Client8,"prod14,prod13,prod11",15,7300,0.4,0.4
11976,12977,9,Client4,"prod11,prod1,prod15",13,9300,0.2,0.4
11977,12978,9,Client1,"prod5,prod12,prod15,prod11",25,16900,0.2,0.8
11978,12979,9,Client0,"prod12,prod2,prod1",12,7900,0.4,0.4
11979,12980,9,Client2,"prod3,prod12,prod15",10,6300,0.2,0.8
11980,12981,9,Client0,"prod15,prod1,prod5,prod2",26,18700,0.4,1.0
11981,12982,9,Client0,"prod12,prod10,prod1",10,7000,0.4,0.2
11982,12983,9,Client2,"prod14,prod15,prod6",14,12300,0.2,0.2
11983,12984,9,Client8,"prod12,prod10,prod12",12,10800,0.0,0.4
11984,12985,9,Client8,"prod1,prod14,prod10,prod5",10,7600,0.4,0.8
11985,12986,9,Client9,"prod15,prod12,prod7,prod1",16,8200,0.2,0.4
11986,12987,9,Client4,"prod1,prod1,prod13,prod12",27,11100,0.2,0.4
11987,12988,9,Client8,"prod3,prod2,prod13",12,3400,0.2,0.6
11988,12989,9,Client8,"prod2,prod2,prod10",15,11500,0.0,0.6
11989,12990,9,Client1,"prod13,prod11,prod3",10,5000,0.4,0.4
11990,12991,9,Client9,"prod1,prod12,prod1,prod2",21,11700,0.0,0.2
11991,12992,9,Client3,"prod10,prod2,prod15,prod13",23,15900,0.4,1.0
11992,12993,9,Client0,"prod1,prod13,prod12,prod14",15,4700,0.2,0.6
11993,12994,9,Client6,"prod6,prod14,prod15",12,8900,0.2,0.2
11994,12995,9,Client0,"prod14,prod2,prod4",6,2900,0.0,0.6
11995,12996,9,Client0,"prod15,prod12,prod1,prod3",18,10400,0.4,0.4
11996,12997,9,Client0,"prod3,prod14,prod8",7,1400,0.2,0.2
11997,12998,9,Client0,"prod4,prod1,prod1,prod6",13,9100,0.4,0.8
11998,12999,9,Client1,"prod1,prod5",9,7900,0.6,0.6
11999,13000,9,Client2,"prod2,prod10,prod4",15,12300,0.4,0.4
12000,13001,9,Client2,"prod4,prod12,prod15,prod12",18,11200,0.4,0.2
12001,13002,9,Client0,"prod1,prod6,prod10,prod2",9,7300,0.2,0.6
12002,13003,9,Client4,"prod15,prod5",12,10900,0.6,0.4
12003,13004,9,Client2,"prod14,prod3,prod8",18,4300,0.2,0.0
12004,13005,9,Client9,"prod9,prod6,prod4",10,6900,0.4,0.4
12005,13006,9,Client2,"prod14,prod9,prod10",11,2900,0.4,0.2
12006,13007,9,Client1,"prod2,prod13,prod5",18,8800,0.4,0.2
12007,13008,9,Client4,"prod12,prod5,prod12",11,5900,0.4,0.2
12008,13009,9,Client8,"prod1,prod14,prod6,prod2",17,8400,0.2,0.8
12009,13010,9,Client0,"prod13,prod3,prod15",12,6300,0.4,0.4
12010,13011,9,Client9,"prod1,prod9,prod14,prod13",27,4200,0.4,0.6
12011,13012,9,Client5,"prod15,prod3,prod2,prod3",27,11000,0.4,0.8
12012,13013,9,Client4,"prod10,prod4",2,1800,0.4,0.4
12013,13014,9,Client1,"prod12,prod1,prod3",18,7900,0.2,0.4
12014,13015,9,Client2,"prod3,prod4,prod5",16,12700,0.6,0.2
12015,13016,9,Client0,"prod10,prod3,prod15,prod1",22,15800,0.4,0.2
12016,13017,9,Client9,"prod4,prod9,prod2,prod6",14,7700,0.2,0.6
12017,13018,9,Client6,"prod6,prod15,prod5",5,4300,0.6,0.2
12018,13019,9,Client0,"prod9,prod2,prod15",15,10600,0.2,0.6
12019,13020,9,Client0,"prod13,prod5,prod14",21,10200,0.0,0.4
12020,13021,9,Client6,"prod15,prod15",12,12000,0.2,0.6
12021,13022,9,Client8,"prod3,prod12,prod13",11,4100,0.4,0.4
12022,13023,9,Client2,"prod10,prod1,prod9,prod10",14,8300,0.0,0.4
12023,13024,9,Client2,"prod3,prod12,prod2",19,8400,0.2,0.6
12024,13025,9,Client2,"prod9,prod6,prod14",13,2300,0.4,0.2
12025,13026,9,Client9,"prod3,prod12,prod12",13,5100,0.2,0.6
12026,13027,9,Client8,"prod3,prod14,prod10",9,5600,0.4,0.2
12027,13028,9,Client8,"prod9,prod10,prod15",15,14100,0.0,0.6
12028,13029,9,Client0,"prod15,prod15",2,2000,0.6,0.4
12029,13030,9,Client2,"prod2,prod6,prod14",15,5400,0.0,0.6
12030,13031,9,Client0,"prod13,prod12,prod15",11,6600,0.0,0.8
12031,13032,9,Client5,"prod2,prod15,prod1",15,13000,0.4,0.2
12032,13033,9,Client1,"prod1,prod14,prod2,prod13",10,3000,0.4,0.4
12033,13034,9,Client8,"prod14,prod3,prod15",16,10900,0.4,0.0
12034,13035,9,Client0,"prod5,prod2,prod15,prod15",22,19900,0.4,0.4
12035,13036,9,Client0,"prod2,prod12,prod10",8,4500,0.0,0.4
12036,13037,9,Client8,"prod5,prod13,prod14,prod9",16,3100,0.2,0.6
12037,13038,9,Client0,"prod2,prod3,prod1",16,7800,0.4,0.6
12038,13039,9,Client3,"prod12,prod1,prod2",15,9600,0.6,0.0
12039,13040,9,Client2,"prod11,prod10,prod13",15,9800,0.2,0.2
12040,13041,9,Client3,"prod14,prod12,prod2",13,5400,0.2,0.4
12041,13042,9,Client2,"prod14,prod5,prod1",8,5800,0.4,0.4
12042,13043,9,Client9,"prod12,prod2,prod13",11,4800,0.4,0.8
12043,13044,9,Client9,"prod1,prod5",4,3400,0.4,0.2
12044,13045,9,Client0,"prod1,prod3,prod1,prod2",20,9000,0.2,0.2
12045,13046,9,Client2,"prod14,prod9,prod12",12,2100,0.4,0.4
12046,13047,9,Client5,"prod10,prod3,prod13,prod4",21,10100,0.2,0.2
12047,13048,9,Client5,"prod13,prod5,prod5",12,10100,0.4,0.2
12048,13049,9,Client0,"prod13,prod15,prod5",13,11100,0.2,0.8
12049,13050,9,Client8,"prod12,prod12,prod12",12,4800,0.2,0.4
12050,13051,9,Client5,"prod13,prod1,prod5",19,15000,0.2,0.4
12051,13052,9,Client5,"prod12,prod1,prod1",19,13000,0.4,0.0
12052,13053,9,Client3,"prod14,prod3,prod4",7,2900,0.2,0.2
12053,13054,9,Client8,"prod14,prod15,prod10",6,5100,0.6,0.2
12054,13055,9,Client0,"prod2,prod6,prod1",11,7100,0.2,0.8
12055,13056,9,Client5,"prod15,prod2,prod13,prod10",17,8100,0.4,0.2
12056,13057,9,Client6,"prod6,prod11,prod4",13,9200,0.4,0.4
12057,13058,9,Client6,"prod7,prod5,prod3",19,10000,0.0,0.8
12058,13059,9,Client5,"prod14,prod3,prod2",9,3100,0.4,0.2
12059,13060,9,Client0,"prod4,prod12,prod13,prod10",15,11600,0.2,0.4
12060,13061,9,Client6,"prod2,prod4,prod13",15,7500,0.4,0.4
12061,13062,9,Client1,"prod14,prod2,prod1",11,5700,0.4,0.6
12062,13063,9,Client0,"prod15,prod7,prod10,prod13",14,7000,0.4,0.6
12063,13064,9,Client3,"prod12,prod2,prod1",18,10700,0.0,0.8
12064,13065,9,Client2,"prod10,prod2,prod1,prod6",15,9000,0.2,0.6
12065,13066,9,Client1,"prod13,prod13,prod3",10,2800,0.2,0.2
12066,13067,9,Client0,"prod12,prod1,prod10",10,7900,0.2,0.6
12067,13068,9,Client9,"prod15,prod4",4,3400,0.0,0.6
12068,13069,9,Client9,"prod15,prod14,prod3,prod15",27,12800,0.4,0.2
12069,13070,9,Client9,"prod12,prod13,prod10",15,9600,0.2,0.2
12070,13071,9,Client8,"prod1,prod6,prod1,prod3",18,8100,0.2,0.4
12071,13072,9,Client0,"prod1,prod5",3,2500,0.6,0.2
12072,13073,9,Client2,"prod3,prod15,prod1",6,4700,0.2,0.8
12073,13074,9,Client0,"prod13,prod15,prod3",16,7500,0.6,0.8
12074,13075,9,Client3,"prod4,prod4",7,5600,0.4,0.2
12075,13076,9,Client8,"prod13,prod13,prod5",14,8400,0.2,0.4
12076,13077,9,Client9,"prod1,prod11,prod4,prod8",27,15300,0.2,0.8
12077,13078,9,Client2,"prod3,prod1,prod7",11,6100,0.4,0.4
12078,13079,9,Client0,"prod3,prod2,prod13",21,7600,0.0,0.2
12079,13080,9,Client2,"prod10,prod12,prod15,prod12",13,11200,0.4,0.6
12080,13081,9,Client0,"prod12,prod13,prod13",15,3200,0.2,0.8
12081,13082,9,Client0,"prod2,prod10,prod1",18,14200,0.4,0.2
12082,13083,9,Client9,"prod1,prod11,prod12,prod14",18,7300,0.2,0.6
12083,13084,9,Client6,"prod12,prod3,prod6",14,6700,0.0,0.2
12084,13085,9,Client1,"prod2,prod14,prod13",15,2400,0.4,0.8
12085,13086,9,Client1,"prod3,prod12,prod2",15,6700,0.2,0.4
12086,13087,9,Client5,"prod2,prod12,prod13",20,5900,0.4,0.4
12087,13088,9,Client8,"prod13,prod13,prod12",16,5400,0.4,0.4
12088,13089,9,Client8,"prod1,prod2,prod6,prod7",16,8300,0.2,0.6
12089,13090,9,Client9,"prod9,prod1,prod2",11,6100,0.4,0.6
12090,13091,9,Client0,"prod12,prod10,prod15",12,11400,0.2,0.6
12091,13092,9,Client8,"prod2,prod1,prod6",12,8100,0.4,0.4
12092,13093,9,Client1,"prod1,prod13,prod3,prod7",17,6500,0.2,0.6
12093,13094,9,Client1,"prod15,prod1,prod10,prod13",14,10500,0.2,0.6
12094,13095,9,Client7,"prod15,prod2,prod1,prod5",21,14600,0.2,0.4
12095,13096,9,Client1,"prod7,prod10,prod1",13,10600,0.6,0.2
12096,13097,9,Client1,"prod2,prod1,prod10",7,5600,0.2,0.4
12097,13098,9,Client1,"prod14,prod2,prod13",11,4800,0.2,0.4
12098,13099,9,Client4,"prod15,prod5",10,9100,0.4,0.6
12099,13100,9,Client8,"prod11,prod12,prod12",8,3400,0.4,0.0
12100,13101,9,Client4,"prod3,prod10,prod2",7,4300,0.2,0.4
12101,13102,9,Client3,"prod1,prod10",5,4700,0.6,0.4
12102,13103,9,Client8,"prod15,prod13,prod2,prod12",17,5300,0.2,0.4
12103,13104,9,Client2,"prod15,prod5",8,7300,0.4,0.6
12104,13105,9,Client9,"prod3,prod5,prod11",9,6600,0.4,0.2
12105,13106,9,Client4,"prod10,prod12,prod1,prod15",15,8100,0.4,0.4
12106,13107,9,Client2,"prod4,prod2,prod12,prod10",25,16400,0.2,0.6
12107,13108,9,Client6,"prod11,prod15,prod12",15,11600,0.4,0.2
12108,13109,9,Client0,"prod2,prod1,prod2",17,10500,0.4,0.8
12109,13110,9,Client1,"prod1,prod6,prod2,prod3",17,7200,0.2,0.6
12110,13111,9,Client4,"prod2,prod1,prod11",11,7000,0.4,0.4
12111,13112,9,Client6,"prod1,prod10",3,2700,0.6,0.4
12112,13113,9,Client2,"prod11,prod4,prod1",17,12500,0.2,0.6
12113,13114,9,Client0,"prod2,prod1,prod11",12,7500,0.2,0.2
12114,13115,9,Client8,"prod10,prod1,prod3,prod2",19,11000,0.4,0.2
12115,13116,9,Client0,"prod6,prod11,prod1",14,9300,0.2,0.4
12116,13117,9,Client8,"prod1,prod10",5,4700,0.4,0.2
12117,13118,9,Client0,"prod15,prod15",5,5000,0.4,0.4
12118,13119,9,Client4,"prod10,prod13,prod13,prod2",24,7400,0.6,0.4
12119,13120,9,Client3,"prod15,prod13,prod14,prod1",14,6400,0.2,0.0
12120,13121,9,Client3,"prod15,prod4",4,3400,0.6,0.4
12121,13122,9,Client0,"prod15,prod14,prod12,prod12",21,5700,0.0,0.4
12122,13123,9,Client0,"prod11,prod15,prod15",14,13600,0.2,0.4
12123,13124,9,Client5,"prod3,prod12,prod5",19,13000,0.4,0.6
12124,13125,9,Client1,"prod2,prod15,prod4",10,8100,0.2,0.4
12125,13126,9,Client2,"prod1,prod10",3,2700,0.2,0.4
12126,13127,9,Client1,"prod15,prod3,prod15,prod3",21,12600,0.2,0.8
12127,13128,9,Client4,"prod15,prod1,prod1,prod6",28,19300,0.4,0.6
12128,13129,9,Client1,"prod9,prod15,prod15",19,18100,0.2,0.8
12129,13130,9,Client0,"prod15,prod9,prod10,prod3",9,5100,0.0,0.2
12130,13131,9,Client4,"prod3,prod13,prod6",15,6700,0.6,0.4
12131,13132,9,Client8,"prod9,prod12,prod9",20,5000,0.0,0.4
12132,13133,9,Client7,"prod1,prod1,prod3,prod6",23,13100,0.2,0.0
12133,13134,9,Client0,"prod4,prod2,prod12,prod15",20,12300,0.0,0.6
12134,13135,9,Client6,"prod15,prod14,prod10,prod10",16,10600,0.2,0.6
12135,13136,9,Client0,"prod10,prod12,prod11,prod12",16,7800,0.0,0.4
12136,13137,9,Client0,"prod5,prod3,prod3,prod15",8,5100,0.4,0.4
12137,13138,9,Client8,"prod4,prod15",3,2800,0.6,0.6
12138,13139,9,Client1,"prod1,prod3,prod12,prod4",18,10400,0.2,0.8
12139,13140,9,Client3,"prod9,prod7,prod11",23,11100,0.2,1.0
12140,13141,9,Client8,"prod2,prod2,prod2",7,3500,0.6,0.8
12141,13142,9,Client8,"prod10,prod1,prod3,prod1",27,15600,0.2,0.6
12142,13143,9,Client4,"prod15,prod12,prod11,prod3",23,10100,0.2,0.2
12143,13144,9,Client2,"prod10,prod2,prod13,prod1",30,15600,0.2,0.4
12144,13145,9,Client8,"prod3,prod13,prod12",14,4900,0.4,0.4
12145,13146,9,Client4,"prod3,prod12,prod5",8,6100,0.4,0.4
12146,13147,9,Client0,"prod12,prod15,prod12",12,5400,0.0,0.4
12147,13148,9,Client0,"prod13,prod7,prod2",18,7700,0.2,0.2
12148,13149,9,Client2,"prod1,prod13,prod5,prod10",18,13500,0.2,0.8
12149,13150,9,Client9,"prod15,prod3,prod2,prod10",19,10800,0.2,0.2
12150,13151,9,Client2,"prod15,prod2,prod10,prod14",19,9900,0.4,0.4
12151,13152,9,Client0,"prod15,prod6,prod6,prod15",26,19600,0.2,0.6
12152,13153,9,Client6,"prod10,prod2,prod9,prod12",25,8400,0.2,0.6
12153,13154,9,Client0,"prod15,prod5",2,1900,0.2,0.2
12154,13155,9,Client2,"prod5,prod1,prod15,prod6",20,15600,0.4,0.4
12155,13156,9,Client0,"prod1,prod1,prod15,prod14",26,13400,0.4,0.4
12156,13157,9,Client3,"prod2,prod12,prod4",11,8100,0.2,0.4
12157,13158,9,Client0,"prod4,prod13,prod4,prod1",15,7100,0.2,0.6
12158,13159,9,Client0,"prod12,prod13,prod13",17,3600,0.2,0.4
12159,13160,9,Client5,"prod14,prod15,prod1",10,7900,0.2,0.4
12160,13161,9,Client1,"prod2,prod13,prod5",14,9400,0.4,0.4
12161,13162,9,Client3,"prod3,prod5,prod11",10,7200,0.0,0.6
12162,13163,9,Client1,"prod1,prod3,prod3,prod15",14,12300,0.2,0.4
12163,13164,9,Client2,"prod1,prod3,prod2,prod15",27,17600,0.4,0.4
12164,13165,9,Client1,"prod14,prod2,prod4",13,7000,0.4,0.2
12165,13166,9,Client9,"prod12,prod15,prod15",16,15400,0.4,0.0
12166,13167,9,Client0,"prod2,prod15,prod6",12,7900,0.4,0.6
12167,13168,9,Client0,"prod2,prod14,prod3",11,2300,0.2,0.0
12168,13169,9,Client6,"prod15,prod1,prod8,prod10",16,9700,0.4,0.8
12169,13170,9,Client2,"prod12,prod12,prod1",4,1900,0.6,0.4
12170,13171,9,Client0,"prod15,prod1,prod3,prod2",17,8200,0.0,0.4
12171,13172,9,Client2,"prod12,prod13,prod9",9,1600,0.4,0.6
12172,13173,9,Client0,"prod3,prod2,prod12",12,5100,0.2,0.6
12173,13174,9,Client5,"prod13,prod1,prod4",9,6300,0.2,0.2
12174,13175,9,Client0,"prod3,prod3,prod1",11,6900,0.2,0.4
12175,13176,9,Client8,"prod5,prod8,prod12,prod13",18,5700,0.2,0.2
12176,13177,9,Client5,"prod5,prod12,prod12,prod13",14,5100,0.4,0.6
12177,13178,9,Client1,"prod5,prod3,prod14,prod4",19,8700,0.4,0.4
12178,13179,9,Client0,"prod15,prod5",7,6400,0.4,0.6
12179,13180,9,Client2,"prod10,prod10",5,5000,0.4,0.2
12180,13181,9,Client0,"prod1,prod7,prod1,prod13",19,8200,0.2,0.6
12181,13182,9,Client8,"prod9,prod3,prod11",15,7300,0.4,0.4
12182,13183,9,Client8,"prod1,prod1,prod6,prod4",19,12800,0.4,0.6
12183,13184,9,Client5,"prod11,prod10,prod3",9,6500,0.2,0.8
12184,13185,9,Client3,"prod9,prod3,prod1",14,6400,0.6,0.4
12185,13186,9,Client6,"prod7,prod15,prod2",18,14400,0.4,0.4
12186,13187,9,Client2,"prod10,prod1,prod3,prod14",21,7200,0.0,0.2
12187,13188,9,Client1,"prod7,prod12,prod5",10,6000,0.4,0.2
12188,13189,9,Client0,"prod3,prod12,prod11",9,4300,0.4,0.2
12189,13190,9,Client0,"prod14,prod12,prod12",5,1700,0.4,0.6
12190,13191,9,Client8,"prod15,prod14,prod11,prod5",21,11300,0.4,0.6
12191,13192,9,Client9,"prod13,prod10,prod2",10,7200,0.2,0.2
12192,13193,9,Client3,"prod2,prod6,prod10",8,5900,0.2,0.8
12193,13194,9,Client8,"prod12,prod2,prod12",12,5600,0.4,0.4
12194,13195,9,Client0,"prod3,prod10,prod2",16,12800,0.4,0.2
12195,13196,9,Client0,"prod3,prod12,prod3",7,2300,0.0,0.2
12196,13197,9,Client2,"prod4,prod3,prod15,prod12",22,15400,0.4,0.4
12197,13198,9,Client6,"prod10,prod11,prod14,prod13",22,7000,0.0,0.4
12198,13199,9,Client1,"prod3,prod1,prod7",19,9900,0.4,0.6
12199,13200,9,Client2,"prod11,prod15,prod1",5,3700,0.2,0.6
12200,13201,9,Client0,"prod14,prod14,prod6",17,7200,0.4,0.6
12201,13202,9,Client3,"prod14,prod12,prod13",15,4900,0.2,0.8
12202,13203,9,Client0,"prod3,prod7,prod12",12,4700,0.6,0.6
12203,13204,9,Client5,"prod2,prod5,prod5",17,14900,0.4,0.6
12204,13205,9,Client8,"prod2,prod12,prod9",15,4300,0.2,0.4
12205,13206,9,Client8,"prod14,prod8,prod13",10,1900,0.4,0.4
12206,13207,9,Client6,"prod10,prod4",3,2600,0.2,0.8
12207,13208,9,Client0,"prod15,prod12,prod1,prod1",29,18500,0.2,0.4
12208,13209,9,Client4,"prod10,prod13,prod15,prod1",14,8900,0.4,0.6
12209,13210,9,Client5,"prod4,prod3,prod5,prod15",9,8000,0.0,0.8
12210,13211,9,Client9,"prod4,prod13,prod1,prod13",17,7500,0.4,0.4
12211,13212,9,Client0,"prod14,prod10,prod2",16,10600,0.6,0.8
