,OrderID,ClientName,MonthNum,Hour,Minute,Day,Prods,CliSentiAvg,SpSentiAvg,QtyOrdered,Sales
24002,9074,Client0,6,18,19,2,"prod12,prod15,prod12",0.4,0.2,1,400
24003,9074,Client0,6,18,19,2,"prod12,prod15,prod12",0.6,0.6,8,3200
24004,9075,Client2,6,14,8,0,"prod10,prod1,prod11,prod4",0.4,0.4,4,2800
24005,9075,Client2,6,14,8,0,"prod10,prod1,prod11,prod4",0.4,0.6,6,4800
24006,9075,Client2,6,14,8,0,"prod10,prod1,prod11,prod4",0.6,0.6,3,1800
24007,9075,Client2,6,14,8,0,"prod10,prod1,prod11,prod4",0.8,0.8,1,1000
24008,9076,Client0,6,23,24,6,"prod3,prod1,prod1",0.6,0.2,9,6300
24009,9076,Client0,6,23,24,6,"prod3,prod1,prod1",0.6,0.6,1,300
24010,9076,Client0,6,23,24,6,"prod3,prod1,prod1",0.8,0.2,11,7700
24011,9077,Client3,6,23,38,4,"prod11,prod1,prod3",0.4,0.0,2,600
24012,9077,Client3,6,23,38,4,"prod11,prod1,prod3",0.4,0.4,1,600
24013,9077,Client3,6,23,38,4,"prod11,prod1,prod3",0.4,0.6,10,7000
24014,9078,Client5,6,13,14,3,"prod13,prod3,prod2",0.2,0.8,8,2400
24015,9078,Client5,6,13,14,3,"prod13,prod3,prod2",0.4,0.6,6,3000
24016,9078,Client5,6,13,14,3,"prod13,prod3,prod2",0.6,0.8,1,200
24017,9079,Client4,6,11,3,1,"prod3,prod10,prod4",0.0,0.8,1,1000
24018,9079,Client4,6,11,3,1,"prod3,prod10,prod4",0.8,0.2,1,300
24019,9079,Client4,6,11,3,1,"prod3,prod10,prod4",1.0,0.2,1,800
24020,9080,Client0,6,18,4,5,"prod15,prod1,prod14,prod13",0.2,0.4,7,700
24021,9080,Client0,6,18,4,5,"prod15,prod1,prod14,prod13",0.4,0.4,9,6300
24022,9080,Client0,6,18,4,5,"prod15,prod1,prod14,prod13",0.4,1.0,5,1000
24023,9080,Client0,6,18,4,5,"prod15,prod1,prod14,prod13",1.0,0.4,1,1000
24024,9081,Client0,6,12,3,1,"prod1,prod1,prod14,prod12",0.2,0.2,11,4400
24025,9081,Client0,6,12,3,1,"prod1,prod1,prod14,prod12",0.4,0.8,4,2800
24026,9081,Client0,6,12,3,1,"prod1,prod1,prod14,prod12",0.6,0.4,1,700
24027,9081,Client0,6,12,3,1,"prod1,prod1,prod14,prod12",0.6,0.6,1,100
24028,9082,Client5,6,21,3,1,"prod1,prod12,prod2,prod3",0.6,0.2,20,7800
24029,9082,Client5,6,21,3,1,"prod1,prod12,prod2,prod3",0.6,0.4,10,4300
24030,9083,Client8,6,10,6,0,"prod11,prod1,prod14",0.2,0.8,5,500
24031,9083,Client8,6,10,6,0,"prod11,prod1,prod14",0.6,0.2,7,4900
24032,9083,Client8,6,10,6,0,"prod11,prod1,prod14",0.6,0.6,1,600
24033,9084,Client1,6,18,40,4,"prod12,prod1,prod9",0.4,0.6,7,700
24034,9084,Client1,6,18,40,4,"prod12,prod1,prod9",0.8,0.4,10,7000
24035,9084,Client1,6,18,40,4,"prod12,prod1,prod9",1.0,0.8,1,400
24036,9085,Client2,6,17,36,1,"prod11,prod15,prod15",0.4,0.6,9,9000
24037,9085,Client2,6,17,36,1,"prod11,prod15,prod15",0.4,0.8,3,3000
24038,9085,Client2,6,17,36,1,"prod11,prod15,prod15",0.6,0.6,1,600
24039,9086,Client2,6,13,21,5,"prod2,prod3,prod9",0.4,0.2,1,300
24040,9086,Client2,6,13,21,5,"prod2,prod3,prod9",0.4,0.6,6,600
24041,9086,Client2,6,13,21,5,"prod2,prod3,prod9",0.6,0.8,1,500
24042,9087,Client1,6,12,45,4,"prod15,prod6,prod1,prod13",0.2,0.4,1,700
24043,9087,Client1,6,12,45,4,"prod15,prod6,prod1,prod13",0.4,0.6,2,1200
24044,9087,Client1,6,12,45,4,"prod15,prod6,prod1,prod13",0.6,0.4,7,4200
24045,9088,Client4,6,9,13,5,"prod4,prod14,prod1,prod13",0.4,0.4,2,900
24046,9088,Client4,6,9,13,5,"prod4,prod14,prod1,prod13",0.6,0.4,8,5600
24047,9088,Client4,6,9,13,5,"prod4,prod14,prod1,prod13",0.8,0.6,4,800
24048,9089,Client5,6,20,19,2,"prod12,prod13,prod3",0.4,0.4,2,600
24049,9089,Client5,6,20,19,2,"prod12,prod13,prod3",0.4,0.6,2,400
24050,9089,Client5,6,20,19,2,"prod12,prod13,prod3",0.6,0.6,1,400
24051,9090,Client9,6,20,12,6,"prod2,prod10,prod2",0.0,0.6,5,2500
24052,9090,Client9,6,20,12,6,"prod2,prod10,prod2",0.2,0.4,1,500
24053,9090,Client9,6,20,12,6,"prod2,prod10,prod2",0.6,0.4,10,10000
24054,9091,Client8,6,18,1,5,"prod3,prod13,prod7",0.4,0.6,4,800
24055,9091,Client8,6,18,1,5,"prod3,prod13,prod7",0.8,0.6,1,400
24056,9091,Client8,6,18,1,5,"prod3,prod13,prod7",0.8,0.8,1,300
24057,9092,Client8,6,9,34,2,"prod3,prod13,prod1",0.0,0.2,8,5600
24058,9092,Client8,6,9,34,2,"prod3,prod13,prod1",0.2,0.4,1,300
24059,9092,Client8,6,9,34,2,"prod3,prod13,prod1",0.8,0.6,2,400
24060,9093,Client4,6,10,17,6,"prod15,prod12,prod3,prod12",0.6,0.2,1,1000
24061,9093,Client4,6,10,17,6,"prod15,prod12,prod3,prod12",0.6,0.4,6,2400
24062,9093,Client4,6,10,17,6,"prod15,prod12,prod3,prod12",0.6,0.6,20,7000
24063,9094,Client1,6,10,58,5,"prod15,prod14,prod2,prod11",0.4,0.4,9,5000
24064,9094,Client1,6,10,58,5,"prod15,prod14,prod2,prod11",0.6,0.6,3,300
24065,9094,Client1,6,10,58,5,"prod15,prod14,prod2,prod11",0.6,0.8,2,1200
24066,9095,Client5,6,11,16,6,"prod12,prod2,prod11",0.4,1.0,3,1800
24067,9095,Client5,6,11,16,6,"prod12,prod2,prod11",0.6,0.4,3,1500
24068,9095,Client5,6,11,16,6,"prod12,prod2,prod11",1.0,0.6,1,400
24069,9096,Client8,6,11,37,5,"prod5,prod12,prod5,prod2",0.4,0.2,9,8100
24070,9096,Client8,6,11,37,5,"prod5,prod12,prod5,prod2",0.4,0.4,3,1200
24071,9096,Client8,6,11,37,5,"prod5,prod12,prod5,prod2",0.6,0.2,6,3000
24072,9096,Client8,6,11,37,5,"prod5,prod12,prod5,prod2",0.6,0.8,1,900
24073,9097,Client9,6,20,51,1,"prod7,prod1,prod3",0.2,0.4,1,400
24074,9097,Client9,6,20,51,1,"prod7,prod1,prod3",0.6,0.4,7,2100
24075,9097,Client9,6,20,51,1,"prod7,prod1,prod3",0.8,0.2,1,700
24076,9098,Client0,6,10,24,4,"prod1,prod13,prod13,prod1",0.2,0.4,1,700
24077,9098,Client0,6,10,24,4,"prod1,prod13,prod13,prod1",0.4,0.2,10,5500
24078,9098,Client0,6,10,24,4,"prod1,prod13,prod13,prod1",0.4,0.8,8,1600
24079,9099,Client2,6,18,39,0,"prod5,prod12,prod4,prod2",0.4,0.8,4,1600
24080,9099,Client2,6,18,39,0,"prod5,prod12,prod4,prod2",0.6,0.8,2,1600
24081,9099,Client2,6,18,39,0,"prod5,prod12,prod4,prod2",0.8,0.0,2,1000
24082,9099,Client2,6,18,39,0,"prod5,prod12,prod4,prod2",0.8,0.4,1,900
24083,9100,Client2,6,17,8,0,"prod14,prod2,prod6",0.6,0.6,11,6100
24084,9100,Client2,6,17,8,0,"prod14,prod2,prod6",0.8,0.2,8,4000
24085,9101,Client1,6,19,1,3,"prod2,prod1,prod15",0.4,0.2,1,500
24086,9101,Client1,6,19,1,3,"prod2,prod1,prod15",0.6,0.0,9,9000
24087,9101,Client1,6,19,1,3,"prod2,prod1,prod15",0.6,0.4,6,4200
24088,9102,Client2,6,17,10,2,"prod12,prod10,prod10",0.4,1.0,1,1000
24089,9102,Client2,6,17,10,2,"prod12,prod10,prod10",0.8,0.4,3,2400
24090,9103,Client4,6,20,42,4,"prod12,prod12,prod12",0.2,0.6,3,1200
24091,9103,Client4,6,20,42,4,"prod12,prod12,prod12",0.4,0.6,2,800
24092,9103,Client4,6,20,42,4,"prod12,prod12,prod12",0.6,0.4,1,400
24093,9104,Client8,6,13,28,5,"prod15,prod15",0.6,0.0,6,6000
24094,9104,Client8,6,13,28,5,"prod15,prod15",0.6,0.4,1,1000
24095,9105,Client0,6,1,49,3,"prod15,prod9,prod7,prod2",0.4,0.2,4,400
24096,9105,Client0,6,1,49,3,"prod15,prod9,prod7,prod2",0.4,0.6,4,1600
24097,9105,Client0,6,1,49,3,"prod15,prod9,prod7,prod2",0.6,0.4,1,1000
24098,9105,Client0,6,1,49,3,"prod15,prod9,prod7,prod2",0.8,0.6,3,1500
24099,9106,Client5,6,11,14,4,"prod7,prod2,prod2",0.4,0.2,4,2000
24100,9106,Client5,6,11,14,4,"prod7,prod2,prod2",0.6,0.4,1,400
24101,9106,Client5,6,11,14,4,"prod7,prod2,prod2",0.6,0.6,9,4500
24102,9107,Client1,6,10,46,5,"prod6,prod13,prod3",0.2,0.4,11,2200
24103,9107,Client1,6,10,46,5,"prod6,prod13,prod3",0.6,0.4,1,600
24104,9107,Client1,6,10,46,5,"prod6,prod13,prod3",0.6,0.8,3,900
24105,9108,Client8,6,14,37,2,"prod2,prod14,prod15",0.0,0.4,6,6000
24106,9108,Client8,6,14,37,2,"prod2,prod14,prod15",0.2,0.0,1,500
24107,9108,Client8,6,14,37,2,"prod2,prod14,prod15",0.4,0.6,3,300
24108,9109,Client5,6,12,24,3,"prod14,prod12,prod15",0.4,0.0,3,3000
24109,9109,Client5,6,12,24,3,"prod14,prod12,prod15",0.4,0.6,7,2800
24110,9109,Client5,6,12,24,3,"prod14,prod12,prod15",0.6,0.6,1,100
24111,9110,Client4,6,15,54,1,"prod11,prod1,prod1",0.2,0.6,9,6300
24112,9110,Client4,6,15,54,1,"prod11,prod1,prod1",0.4,0.4,4,2800
24113,9110,Client4,6,15,54,1,"prod11,prod1,prod1",0.8,0.4,1,600
24114,9111,Client2,6,2,9,6,"prod12,prod14,prod2",0.0,0.4,1,100
24115,9111,Client2,6,2,9,6,"prod12,prod14,prod2",0.2,0.8,1,500
24116,9111,Client2,6,2,9,6,"prod12,prod14,prod2",0.6,0.2,1,400
24117,9112,Client4,6,11,40,1,"prod2,prod12,prod3",0.4,0.2,1,500
24118,9112,Client4,6,11,40,1,"prod2,prod12,prod3",0.4,0.8,8,2400
24119,9112,Client4,6,11,40,1,"prod2,prod12,prod3",0.6,0.6,3,1200
24120,9113,Client5,6,21,29,3,"prod6,prod3,prod12",0.4,0.2,11,3300
24121,9113,Client5,6,21,29,3,"prod6,prod3,prod12",0.6,0.2,1,400
24122,9113,Client5,6,21,29,3,"prod6,prod3,prod12",0.8,0.4,1,600
24123,9114,Client0,6,10,23,2,"prod5,prod1,prod10,prod9",0.2,0.8,1,900
24124,9114,Client0,6,10,23,2,"prod5,prod1,prod10,prod9",0.4,0.8,7,4900
24125,9114,Client0,6,10,23,2,"prod5,prod1,prod10,prod9",0.6,0.4,14,6800
24126,9115,Client0,6,7,52,4,"prod7,prod10,prod15",0.4,0.0,6,6000
24127,9115,Client0,6,7,52,4,"prod7,prod10,prod15",0.4,0.4,1,400
24128,9115,Client0,6,7,52,4,"prod7,prod10,prod15",0.6,0.8,6,6000
24129,9116,Client6,6,19,48,0,"prod2,prod15,prod12",0.2,0.2,1,500
24130,9116,Client6,6,19,48,0,"prod2,prod15,prod12",0.2,0.6,4,1600
24131,9116,Client6,6,19,48,0,"prod2,prod15,prod12",0.6,0.4,5,5000
24132,9117,Client4,6,21,39,1,"prod14,prod11,prod14",0.4,0.6,7,3700
24133,9117,Client4,6,21,39,1,"prod14,prod11,prod14",0.8,0.2,9,900
24134,9118,Client2,6,13,50,2,"prod6,prod14,prod13",0.6,0.4,1,600
24135,9118,Client2,6,13,50,2,"prod6,prod14,prod13",0.6,0.6,4,800
24136,9118,Client2,6,13,50,2,"prod6,prod14,prod13",0.8,0.6,10,1000
24137,9119,Client6,6,19,34,4,"prod1,prod14,prod9,prod12",0.4,0.4,1,100
24138,9119,Client6,6,19,34,4,"prod1,prod14,prod9,prod12",0.4,0.6,7,2800
24139,9119,Client6,6,19,34,4,"prod1,prod14,prod9,prod12",0.6,0.8,1,100
24140,9119,Client6,6,19,34,4,"prod1,prod14,prod9,prod12",0.8,0.2,1,700
24141,9120,Client4,6,18,8,3,"prod11,prod1,prod1",0.4,0.8,9,6300
24142,9120,Client4,6,18,8,3,"prod11,prod1,prod1",0.6,0.6,11,7600
24143,9121,Client5,6,18,49,0,"prod1,prod4",0.4,1.0,8,6400
24144,9121,Client5,6,18,49,0,"prod1,prod4",0.6,0.6,1,700
24145,9122,Client0,6,14,26,6,"prod2,prod4,prod1",0.6,0.2,10,7100
24146,9122,Client0,6,14,26,6,"prod2,prod4,prod1",0.8,0.6,1,500
24147,9123,Client0,6,20,15,4,"prod12,prod5,prod15",0.2,0.2,1,400
24148,9123,Client0,6,20,15,4,"prod12,prod5,prod15",0.6,0.6,5,4500
24149,9123,Client0,6,20,15,4,"prod12,prod5,prod15",0.8,0.6,8,8000
24150,9124,Client2,6,19,27,5,"prod13,prod1,prod12",0.4,0.4,2,800
24151,9124,Client2,6,19,27,5,"prod13,prod1,prod12",0.4,0.6,5,3500
24152,9124,Client2,6,19,27,5,"prod13,prod1,prod12",0.6,1.0,1,200
24153,9125,Client5,6,21,1,1,"prod12,prod15,prod2",0.2,0.8,3,1500
24154,9125,Client5,6,21,1,1,"prod12,prod15,prod2",0.4,0.2,1,400
24155,9125,Client5,6,21,1,1,"prod12,prod15,prod2",0.6,0.6,4,4000
24156,9126,Client2,6,8,41,0,"prod15,prod12,prod13,prod10",0.2,0.8,1,1000
24157,9126,Client2,6,8,41,0,"prod15,prod12,prod13,prod10",0.4,0.2,11,4400
24158,9126,Client2,6,8,41,0,"prod15,prod12,prod13,prod10",0.4,0.4,9,9000
24159,9126,Client2,6,8,41,0,"prod15,prod12,prod13,prod10",0.6,0.8,6,1200
24160,9127,Client2,6,15,18,2,"prod11,prod1,prod13",0.2,0.0,10,2000
24161,9127,Client2,6,15,18,2,"prod11,prod1,prod13",0.2,0.6,1,600
24162,9127,Client2,6,15,18,2,"prod11,prod1,prod13",0.6,0.4,10,7000
24163,9128,Client1,6,20,37,5,"prod5,prod5",0.2,0.8,2,1800
24164,9128,Client1,6,20,37,5,"prod5,prod5",0.4,0.6,1,900
24165,9129,Client8,6,21,25,2,"prod12,prod14,prod14",0.4,0.0,6,600
24166,9129,Client8,6,21,25,2,"prod12,prod14,prod14",0.4,0.4,1,400
24167,9129,Client8,6,21,25,2,"prod12,prod14,prod14",0.6,0.6,7,700
24168,9130,Client8,6,7,40,5,"prod2,prod4,prod6",0.0,0.4,1,500
24169,9130,Client8,6,7,40,5,"prod2,prod4,prod6",0.6,0.4,11,8800
24170,9130,Client8,6,7,40,5,"prod2,prod4,prod6",0.6,0.6,3,1800
24171,9131,Client0,6,10,39,6,"prod4,prod10",0.4,0.4,1,800
24172,9131,Client0,6,10,39,6,"prod4,prod10",0.6,0.6,3,3000
24173,9132,Client0,6,21,14,2,"prod7,prod13,prod13",0.4,0.4,10,2000
24174,9132,Client0,6,21,14,2,"prod7,prod13,prod13",0.8,0.4,1,400
24175,9132,Client0,6,21,14,2,"prod7,prod13,prod13",0.8,0.8,5,1000
24176,9133,Client9,6,11,19,4,"prod15,prod7,prod12,prod8",0.4,0.4,8,1600
24177,9133,Client9,6,11,19,4,"prod15,prod7,prod12,prod8",0.4,0.8,8,3200
24178,9133,Client9,6,11,19,4,"prod15,prod7,prod12,prod8",0.6,0.6,5,2000
24179,9133,Client9,6,11,19,4,"prod15,prod7,prod12,prod8",0.8,0.6,1,1000
24180,9134,Client2,6,0,2,3,"prod14,prod1,prod15",0.2,0.4,1,1000
24181,9134,Client2,6,0,2,3,"prod14,prod1,prod15",0.2,0.6,3,2100
24182,9134,Client2,6,0,2,3,"prod14,prod1,prod15",0.8,0.8,1,100
24183,9135,Client0,6,18,43,3,"prod10,prod10",0.2,0.2,1,1000
24184,9135,Client0,6,18,43,3,"prod10,prod10",0.2,0.6,4,4000
24185,9136,Client6,6,10,58,3,"prod15,prod13,prod7,prod10",0.4,0.4,4,1600
24186,9136,Client6,6,10,58,3,"prod15,prod13,prod7,prod10",0.6,0.4,12,9600
24187,9136,Client6,6,10,58,3,"prod15,prod13,prod7,prod10",0.8,0.2,1,1000
24188,9137,Client8,6,19,38,6,"prod15,prod2,prod1,prod13",0.4,0.4,7,1400
24189,9137,Client8,6,19,38,6,"prod15,prod2,prod1,prod13",0.4,0.6,3,2100
24190,9137,Client8,6,19,38,6,"prod15,prod2,prod1,prod13",0.4,0.8,5,2500
24191,9137,Client8,6,19,38,6,"prod15,prod2,prod1,prod13",0.8,0.6,1,1000
24192,9138,Client8,6,17,11,3,"prod14,prod3,prod10",0.2,0.4,8,2400
24193,9138,Client8,6,17,11,3,"prod14,prod3,prod10",0.4,0.4,1,100
24194,9138,Client8,6,17,11,3,"prod14,prod3,prod10",0.8,0.6,9,9000
24195,9139,Client0,6,11,56,3,"prod14,prod12,prod2",0.4,0.2,1,100
24196,9139,Client0,6,11,56,3,"prod14,prod12,prod2",0.8,0.6,3,1500
24197,9139,Client0,6,11,56,3,"prod14,prod12,prod2",0.8,0.8,5,2000
24198,9140,Client9,6,11,8,3,"prod1,prod10",0.4,0.4,9,9000
24199,9140,Client9,6,11,8,3,"prod1,prod10",1.0,0.4,1,700
24200,9141,Client2,6,19,47,2,"prod11,prod14,prod3",0.6,0.8,5,500
24201,9141,Client2,6,19,47,2,"prod11,prod14,prod3",0.8,0.6,8,2400
24202,9141,Client2,6,19,47,2,"prod11,prod14,prod3",1.0,0.0,1,600
24203,9142,Client3,6,11,24,0,"prod12,prod15,prod15",0.2,0.4,6,6000
24204,9142,Client3,6,11,24,0,"prod12,prod15,prod15",0.6,0.4,10,10000
24205,9142,Client3,6,11,24,0,"prod12,prod15,prod15",0.6,0.6,1,400
24206,9143,Client8,6,16,10,4,"prod6,prod14,prod2",0.4,0.4,4,400
24207,9143,Client8,6,16,10,4,"prod6,prod14,prod2",0.8,0.2,1,600
24208,9143,Client8,6,16,10,4,"prod6,prod14,prod2",0.8,0.6,3,1500
24209,9144,Client1,6,22,49,3,"prod11,prod9,prod3",0.6,0.6,9,2700
24210,9144,Client1,6,22,49,3,"prod11,prod9,prod3",0.8,0.4,2,700
24211,9145,Client6,6,8,1,6,"prod10,prod14,prod1,prod15",0.4,0.6,6,2400
24212,9145,Client6,6,8,1,6,"prod10,prod14,prod1,prod15",0.8,0.0,1,1000
24213,9145,Client6,6,8,1,6,"prod10,prod14,prod1,prod15",0.8,0.2,11,7700
24214,9146,Client0,6,21,46,6,"prod13,prod5,prod2",0.2,0.6,3,1500
24215,9146,Client0,6,21,46,6,"prod13,prod5,prod2",0.6,0.4,1,200
24216,9146,Client0,6,21,46,6,"prod13,prod5,prod2",0.8,0.6,9,8100
24217,9147,Client1,6,19,12,4,"prod1,prod15",0.6,0.4,1,700
24218,9147,Client1,6,19,12,4,"prod1,prod15",0.6,0.6,6,6000
24219,9148,Client8,6,4,9,4,"prod12,prod14,prod13",0.4,0.4,5,1000
24220,9148,Client8,6,4,9,4,"prod12,prod14,prod13",0.4,0.8,1,400
24221,9148,Client8,6,4,9,4,"prod12,prod14,prod13",0.8,0.6,9,900
24222,9149,Client2,6,8,3,2,"prod3,prod13,prod12",0.2,0.4,1,300
24223,9149,Client2,6,8,3,2,"prod3,prod13,prod12",0.4,0.6,2,400
24224,9149,Client2,6,8,3,2,"prod3,prod13,prod12",0.8,0.6,3,1200
24225,9150,Client9,6,9,44,3,"prod14,prod15,prod13",0.0,0.6,4,800
24226,9150,Client9,6,9,44,3,"prod14,prod15,prod13",0.2,0.6,2,2000
24227,9150,Client9,6,9,44,3,"prod14,prod15,prod13",0.6,0.6,1,100
24228,9151,Client3,6,15,28,1,"prod11,prod14,prod2",0.2,1.0,8,4000
24229,9151,Client3,6,15,28,1,"prod11,prod14,prod2",0.6,0.4,4,400
24230,9151,Client3,6,15,28,1,"prod11,prod14,prod2",0.8,0.6,1,600
24231,9152,Client0,6,7,16,0,"prod4,prod1,prod9,prod13",0.4,0.0,7,4900
24232,9152,Client0,6,7,16,0,"prod4,prod1,prod9,prod13",0.6,0.6,3,600
24233,9152,Client0,6,7,16,0,"prod4,prod1,prod9,prod13",0.6,0.8,1,800
24234,9152,Client0,6,7,16,0,"prod4,prod1,prod9,prod13",0.8,0.8,4,400
24235,9153,Client1,6,16,27,0,"prod15,prod12,prod15,prod1",0.4,0.2,3,2700
24236,9153,Client1,6,16,27,0,"prod15,prod12,prod15,prod1",0.4,0.4,1,1000
24237,9153,Client1,6,16,27,0,"prod15,prod12,prod15,prod1",0.8,0.8,11,4400
24238,9154,Client2,6,0,45,6,"prod12,prod11,prod1",0.4,0.6,11,6600
24239,9154,Client2,6,0,45,6,"prod12,prod11,prod1",0.4,0.8,1,400
24240,9154,Client2,6,0,45,6,"prod12,prod11,prod1",0.6,1.0,8,5600
24241,9155,Client9,6,10,49,6,"prod11,prod13,prod12",0.4,0.0,6,1200
24242,9155,Client9,6,10,49,6,"prod11,prod13,prod12",0.4,0.2,1,600
24243,9155,Client9,6,10,49,6,"prod11,prod13,prod12",0.6,0.2,9,3600
24244,9156,Client8,6,12,34,1,"prod11,prod12,prod3",0.4,0.2,10,4000
24245,9156,Client8,6,12,34,1,"prod11,prod12,prod3",0.4,0.6,1,600
24246,9156,Client8,6,12,34,1,"prod11,prod12,prod3",0.8,0.6,6,1800
24247,9157,Client5,6,22,11,2,"prod14,prod5,prod8",0.2,0.4,1,100
24248,9157,Client5,6,22,11,2,"prod14,prod5,prod8",0.4,0.2,5,1000
24249,9157,Client5,6,22,11,2,"prod14,prod5,prod8",0.6,0.8,4,3600
24250,9158,Client4,6,16,3,5,"prod5,prod9,prod3,prod12",0.2,0.8,3,300
24251,9158,Client4,6,16,3,5,"prod5,prod9,prod3,prod12",0.4,0.6,1,300
24252,9158,Client4,6,16,3,5,"prod5,prod9,prod3,prod12",0.6,0.8,8,3700
24253,9159,Client1,6,23,42,5,"prod4,prod1,prod3,prod15",0.2,0.4,10,3000
24254,9159,Client1,6,23,42,5,"prod4,prod1,prod3,prod15",0.2,0.8,5,5000
24255,9159,Client1,6,23,42,5,"prod4,prod1,prod3,prod15",0.4,0.6,1,800
24256,9159,Client1,6,23,42,5,"prod4,prod1,prod3,prod15",0.6,0.8,1,700
24257,9160,Client2,6,11,24,5,"prod8,prod12,prod2",0.2,0.4,3,1500
24258,9160,Client2,6,11,24,5,"prod8,prod12,prod2",0.6,0.4,10,3800
24259,9161,Client8,6,16,34,2,"prod13,prod9,prod5",0.4,0.4,2,200
24260,9161,Client8,6,16,34,2,"prod13,prod9,prod5",0.6,0.8,1,200
24261,9161,Client8,6,16,34,2,"prod13,prod9,prod5",0.8,0.2,6,5400
24262,9162,Client0,6,13,37,4,"prod13,prod12,prod11",0.4,0.4,11,4400
24263,9162,Client0,6,13,37,4,"prod13,prod12,prod11",0.4,0.8,9,5400
24264,9162,Client0,6,13,37,4,"prod13,prod12,prod11",0.6,0.2,1,200
24265,9163,Client1,6,14,10,0,"prod2,prod1,prod1",0.2,0.4,1,700
24266,9163,Client1,6,14,10,0,"prod2,prod1,prod1",0.8,0.4,1,500
24267,9163,Client1,6,14,10,0,"prod2,prod1,prod1",1.0,0.4,5,3500
24268,9164,Client9,6,21,12,2,"prod9,prod12,prod2",0.4,0.2,5,2000
24269,9164,Client9,6,21,12,2,"prod9,prod12,prod2",0.4,0.6,1,100
24270,9164,Client9,6,21,12,2,"prod9,prod12,prod2",0.8,0.4,5,2500
24271,9165,Client5,6,21,47,2,"prod14,prod9,prod9",0.2,0.6,1,100
24272,9165,Client5,6,21,47,2,"prod14,prod9,prod9",0.4,0.4,1,100
24273,9165,Client5,6,21,47,2,"prod14,prod9,prod9",0.4,0.6,4,400
24274,9166,Client8,6,8,39,1,"prod15,prod13,prod10,prod3",0.2,0.4,7,2100
24275,9166,Client8,6,8,39,1,"prod15,prod13,prod10,prod3",0.4,0.6,9,9000
24276,9166,Client8,6,8,39,1,"prod15,prod13,prod10,prod3",0.6,0.2,1,1000
24277,9166,Client8,6,8,39,1,"prod15,prod13,prod10,prod3",0.8,0.2,7,1400
24278,9167,Client2,6,23,53,5,"prod7,prod1,prod4",0.6,0.2,2,1400
24279,9167,Client2,6,23,53,5,"prod7,prod1,prod4",0.6,0.4,1,400
24280,9167,Client2,6,23,53,5,"prod7,prod1,prod4",0.6,0.6,3,2400
24281,9168,Client0,6,16,17,3,"prod8,prod2,prod13",0.4,0.4,9,1800
24282,9168,Client0,6,16,17,3,"prod8,prod2,prod13",0.4,0.6,1,200
24283,9168,Client0,6,16,17,3,"prod8,prod2,prod13",0.4,0.8,7,3500
24284,9169,Client2,6,19,23,1,"prod2,prod3,prod2",0.4,0.6,1,500
24285,9169,Client2,6,19,23,1,"prod2,prod3,prod2",0.6,0.6,6,2200
24286,9170,Client8,6,12,31,6,"prod3,prod11,prod12",0.6,0.4,1,300
24287,9170,Client8,6,12,31,6,"prod3,prod11,prod12",0.8,0.4,1,600
24288,9170,Client8,6,12,31,6,"prod3,prod11,prod12",0.8,0.6,1,400
24289,9171,Client9,6,10,17,6,"prod10,prod14,prod12,prod13",0.2,0.0,11,4400
24290,9171,Client9,6,10,17,6,"prod10,prod14,prod12,prod13",0.2,0.6,1,1000
24291,9171,Client9,6,10,17,6,"prod10,prod14,prod12,prod13",0.2,0.8,4,800
24292,9171,Client9,6,10,17,6,"prod10,prod14,prod12,prod13",0.4,1.0,6,600
24293,9172,Client0,6,18,13,5,"prod15,prod7,prod13,prod13",0.2,0.4,1,1000
24294,9172,Client0,6,18,13,5,"prod15,prod7,prod13,prod13",0.2,0.6,1,200
24295,9172,Client0,6,18,13,5,"prod15,prod7,prod13,prod13",0.6,0.2,11,2200
24296,9172,Client0,6,18,13,5,"prod15,prod7,prod13,prod13",0.8,0.6,11,4400
24297,9173,Client9,6,22,48,3,"prod6,prod1,prod13",0.6,0.2,5,1400
24298,9173,Client9,6,22,48,3,"prod6,prod1,prod13",0.6,0.4,8,5600
24299,9174,Client1,6,13,31,1,"prod4,prod1,prod10,prod10",0.0,0.8,7,7000
24300,9174,Client1,6,13,31,1,"prod4,prod1,prod10,prod10",0.4,0.4,4,2800
24301,9174,Client1,6,13,31,1,"prod4,prod1,prod10,prod10",0.6,0.2,1,800
24302,9174,Client1,6,13,31,1,"prod4,prod1,prod10,prod10",0.6,0.4,4,4000
24303,9175,Client5,6,17,34,1,"prod8,prod8,prod3",0.6,0.2,1,200
24304,9175,Client5,6,17,34,1,"prod8,prod8,prod3",0.6,0.4,5,1500
24305,9175,Client5,6,17,34,1,"prod8,prod8,prod3",0.8,0.6,6,1200
24306,9176,Client5,6,12,12,5,"prod13,prod5,prod4",0.2,0.6,6,4800
24307,9176,Client5,6,12,12,5,"prod13,prod5,prod4",0.4,0.4,4,3600
24308,9176,Client5,6,12,12,5,"prod13,prod5,prod4",0.6,0.6,1,200
24309,9177,Client8,6,4,40,3,"prod1,prod15",0.0,0.4,2,2000
24310,9177,Client8,6,4,40,3,"prod1,prod15",0.6,0.2,1,700
24311,9178,Client2,6,18,35,0,"prod1,prod2,prod2,prod15",0.4,0.4,4,3700
24312,9178,Client2,6,18,35,0,"prod1,prod2,prod2,prod15",0.6,0.4,6,3000
24313,9178,Client2,6,18,35,0,"prod1,prod2,prod2,prod15",0.6,0.6,11,5500
