,ProdName,MonthNum,OrderID,OrderQty,OrderTotal,ClientName,ProdPrice,Hour,Minute,Day,CliSentiAvg,SpSentiAvg
24363,prod1,6,9610,1,200,Client0,7000,15,22,4,0.8,0.2
24364,prod12,6,9611,1,800,Client5,400,12,20,5,0.8,0.4
24365,prod4,6,9611,1,800,Client5,800,12,20,5,0.2,0.4
24366,prod3,6,9611,1,800,Client5,2700,12,20,5,0.4,0.4
24367,prod13,6,9612,10,10000,Client2,200,22,14,1,0.4,0.6
24368,prod15,6,9612,10,10000,Client2,10000,22,14,1,0.2,0.2
24369,prod3,6,9612,10,10000,Client2,300,22,14,1,0.6,0.6
24370,prod1,6,9613,9,7200,Client8,700,9,17,6,0.4,0.6
24371,prod12,6,9613,9,7200,Client8,2000,9,17,6,0.6,0.0
24372,prod1,6,9613,9,7200,Client8,5600,9,17,6,0.4,0.6
24373,prod4,6,9613,9,7200,Client8,7200,9,17,6,0.4,0.4
24374,prod1,5,7118,8,4800,Client1,700,15,44,6,0.4,0.4
24375,prod6,5,7118,8,4800,Client1,4800,15,44,6,0.4,0.6
24376,prod15,5,7118,8,4800,Client1,7000,15,44,6,1.0,0.4
24377,prod11,5,7118,8,4800,Client1,4800,15,44,6,0.4,0.2
24378,prod15,5,7119,1,1000,Client0,1000,19,2,3,0.2,0.4
24379,prod2,5,7119,1,1000,Client0,500,19,2,3,0.8,0.4
24380,prod15,5,7119,1,1000,Client0,11000,19,2,3,0.4,0.4
24381,prod12,5,7119,1,1000,Client0,800,19,2,3,0.6,0.4
24382,prod1,5,7120,4,3200,Client0,700,14,0,6,0.6,0.8
24383,prod4,5,7120,4,3200,Client0,3200,14,0,6,0.2,0.8
24384,prod3,5,7121,9,7200,Client8,300,23,49,2,0.6,0.2
24385,prod4,5,7121,9,7200,Client8,7200,23,49,2,0.0,0.2
24386,prod8,5,7121,9,7200,Client8,200,23,49,2,0.4,0.6
24387,prod5,5,7122,9,5400,Client8,900,5,16,4,0.6,0.6
24388,prod3,5,7122,9,5400,Client8,1800,5,16,4,0.6,0.4
24389,prod1,5,7122,9,5400,Client8,3500,5,16,4,0.6,0.6
24390,prod6,5,7122,9,5400,Client8,5400,5,16,4,0.4,0.8
24391,prod8,5,7123,1,200,Client0,200,10,14,5,0.4,0.4
24392,prod1,5,7123,1,200,Client0,3500,10,14,5,0.6,0.6
24393,prod14,5,7123,1,200,Client0,1000,10,14,5,0.4,0.8
24394,prod3,5,7124,2,1000,Client6,300,17,52,4,0.4,0.4
24395,prod1,5,7124,2,1000,Client6,700,17,52,4,0.4,0.4
24396,prod12,5,7124,2,1000,Client6,2800,17,52,4,0.6,0.6
24397,prod4,5,7125,1,800,Client8,800,6,48,2,0.6,0.0
24398,prod15,5,7125,1,800,Client8,2000,6,48,2,0.6,0.6
24399,prod14,5,7126,4,2800,Client0,100,17,44,6,0.6,0.2
24400,prod6,5,7126,4,2800,Client0,4800,17,44,6,0.6,0.2
24401,prod1,5,7126,4,2800,Client0,2800,17,44,6,0.2,0.4
24402,prod14,5,7127,2,1000,Client0,100,11,26,3,0.6,0.6
24403,prod2,5,7127,2,1000,Client0,1000,11,26,3,0.6,0.4
24404,prod15,5,7127,2,1000,Client0,3000,11,26,3,0.6,0.8
24405,prod1,5,7128,9,7200,Client9,700,21,21,5,0.4,0.8
24406,prod1,5,7128,9,7200,Client9,7700,21,21,5,0.4,0.4
24407,prod4,5,7128,9,7200,Client9,7200,21,21,5,0.2,0.6
24408,prod2,5,7128,9,7200,Client9,1000,21,21,5,0.6,1.0
24409,prod2,5,7129,1,400,Client6,500,1,12,2,0.6,0.6
24410,prod7,5,7129,1,400,Client6,400,1,12,2,0.4,0.4
24411,prod4,5,7129,1,400,Client6,6400,1,12,2,0.8,0.6
24412,prod2,5,7130,11,3300,Client1,500,17,1,3,0.8,0.4
24413,prod12,5,7130,11,3300,Client1,1200,17,1,3,0.6,0.8
24414,prod3,5,7130,11,3300,Client1,3300,17,1,3,0.6,0.2
24415,prod1,5,7131,1,700,Client0,700,12,23,2,0.4,0.4
24416,prod9,5,7131,1,700,Client0,1100,12,23,2,0.8,0.8
24417,prod5,5,7131,1,700,Client0,9900,12,23,2,0.6,0.6
24418,prod9,5,7131,1,700,Client0,400,12,23,2,1.0,0.4
24419,prod7,5,7132,1,400,Client0,400,14,23,1,0.4,0.2
24420,prod12,5,7132,1,400,Client0,2000,14,23,1,1.0,0.4
24421,prod12,5,7132,1,400,Client0,4000,14,23,1,0.6,0.6
24422,prod1,5,7133,10,8000,Client9,700,14,35,4,0.4,0.2
24423,prod2,5,7133,10,8000,Client9,3500,14,35,4,0.6,0.4
24424,prod4,5,7133,10,8000,Client9,1600,14,35,4,0.4,0.6
24425,prod4,5,7133,10,8000,Client9,8000,14,35,4,0.4,0.0
24426,prod1,5,7134,1,700,Client4,700,7,15,6,0.2,0.0
24427,prod12,5,7134,1,700,Client4,4400,7,15,6,0.4,0.2
24428,prod3,5,7134,1,700,Client4,2700,7,15,6,0.2,0.6
24429,prod1,5,7134,1,700,Client4,2800,7,15,6,0.6,0.2
24430,prod7,5,7135,1,400,Client0,400,13,39,1,0.2,0.4
24431,prod11,5,7135,1,400,Client0,6000,13,39,1,0.6,0.2
24432,prod11,5,7135,1,400,Client0,3000,13,39,1,0.4,0.2
24433,prod3,5,7136,1,300,Client5,300,23,27,2,0.6,1.0
24434,prod3,5,7136,1,300,Client5,1500,23,27,2,0.8,0.2
24435,prod7,5,7136,1,300,Client5,3600,23,27,2,1.0,0.6
24436,prod6,5,7137,4,1600,Client9,600,17,8,3,0.4,0.4
24437,prod12,5,7137,4,1600,Client9,1600,17,8,3,0.2,0.6
24438,prod15,5,7137,4,1600,Client9,10000,17,8,3,0.8,0.2
24439,prod5,5,7138,2,1000,Client1,900,14,3,2,0.4,0.8
24440,prod3,5,7138,2,1000,Client1,2700,14,3,2,0.6,0.6
24441,prod3,5,7138,2,1000,Client1,300,14,3,2,0.6,0.4
24442,prod2,5,7138,2,1000,Client1,1000,14,3,2,0.4,0.6
24443,prod12,5,7139,11,5500,Client5,400,21,59,2,0.4,0.6
24444,prod1,5,7139,11,5500,Client5,7000,21,59,2,0.6,0.4
24445,prod2,5,7139,11,5500,Client5,5500,21,59,2,0.4,0.4
24446,prod3,5,7140,1,300,Client1,300,23,47,0,0.2,0.8
24447,prod7,5,7140,1,300,Client1,1200,23,47,0,0.6,0.4
24448,prod14,5,7140,1,300,Client1,800,23,47,0,0.6,0.8
24449,prod15,5,7141,6,3000,Client0,1000,18,30,5,0.4,0.2
24450,prod2,5,7141,6,3000,Client0,3000,18,30,5,0.2,0.6
24451,prod1,5,7141,6,3000,Client0,2100,18,30,5,0.4,1.0
24452,prod2,5,7141,6,3000,Client0,4500,18,30,5,0.6,0.8
24453,prod15,5,7142,1,1000,Client0,1000,18,21,1,0.4,0.8
24454,prod10,5,7142,1,1000,Client0,5000,18,21,1,0.6,0.8
24455,prod12,5,7143,11,5500,Client6,400,14,20,3,0.6,1.0
24456,prod2,5,7143,11,5500,Client6,5500,14,20,3,0.4,0.4
24457,prod5,5,7143,11,5500,Client6,8100,14,20,3,0.6,0.2
24458,prod2,5,7144,1,500,Client0,500,12,11,2,0.2,0.4
24459,prod6,5,7144,1,500,Client0,6600,12,11,2,0.8,0.8
24460,prod7,5,7144,1,500,Client0,2400,12,11,2,0.2,0.8
24461,prod11,5,7145,6,2400,Client2,600,18,26,4,0.6,0.2
24462,prod12,5,7145,6,2400,Client2,2400,18,26,4,0.2,0.8
24463,prod15,5,7145,6,2400,Client2,11000,18,26,4,0.8,0.4
24464,prod1,5,7146,4,3600,Client3,700,20,18,2,0.8,0.4
24465,prod5,5,7146,4,3600,Client3,3600,20,18,2,0.6,0.2
24466,prod10,5,7147,5,1500,Client8,1000,22,16,1,0.4,0.8
24467,prod2,5,7147,5,1500,Client8,1500,22,16,1,0.4,0.4
24468,prod3,5,7147,5,1500,Client8,600,22,16,1,0.6,0.4
24469,prod3,5,7147,5,1500,Client8,1500,22,16,1,0.4,0.2
24470,prod12,5,7148,1,400,Client1,400,12,41,6,0.4,0.2
24471,prod15,5,7148,1,400,Client1,1000,12,41,6,0.6,0.6
24472,prod2,5,7148,1,400,Client1,5000,12,41,6,0.6,0.6
24473,prod13,5,7149,10,10000,Client0,200,8,19,3,0.6,0.8
24474,prod15,5,7149,10,10000,Client0,10000,8,19,3,0.2,0.2
24475,prod9,5,7149,10,10000,Client0,300,8,19,3,0.8,0.6
24476,prod12,5,7150,1,400,Client0,400,18,50,5,0.4,0.4
24477,prod15,5,7150,1,400,Client0,7000,18,50,5,0.6,0.8
24478,prod4,5,7150,1,400,Client0,5600,18,50,5,0.8,0.6
24479,prod12,5,7151,8,7200,Client0,400,11,40,3,1.0,0.4
24480,prod5,5,7151,8,7200,Client0,7200,11,40,3,0.8,0.6
24481,prod3,5,7151,8,7200,Client0,300,11,40,3,1.0,0.8
24482,prod3,5,7152,4,2800,Client0,300,15,28,6,0.4,0.8
24483,prod1,5,7152,4,2800,Client0,2800,15,28,6,0.4,0.4
24484,prod13,5,7152,4,2800,Client0,2200,15,28,6,0.8,0.6
24485,prod1,5,7153,6,600,Client8,700,12,29,3,0.8,0.6
24486,prod7,5,7153,6,600,Client8,400,12,29,3,0.4,0.6
24487,prod14,5,7153,6,600,Client8,600,12,29,3,0.2,0.8
24488,prod3,5,7153,6,600,Client8,2700,12,29,3,0.6,0.8
24489,prod7,5,7154,9,2700,Client5,400,18,49,6,0.8,0.8
24490,prod3,5,7154,9,2700,Client5,2700,18,49,6,0.6,0.4
24491,prod6,5,7154,9,2700,Client5,4200,18,49,6,0.6,0.8
24492,prod9,5,7155,8,2400,Client4,100,18,6,6,0.6,0.6
24493,prod9,5,7155,8,2400,Client4,100,18,6,6,0.4,0.8
24494,prod3,5,7155,8,2400,Client4,2400,18,6,6,0.4,0.2
24495,prod15,5,7156,7,7000,Client8,1000,19,3,4,0.2,0.6
24496,prod2,5,7156,7,7000,Client8,5500,19,3,4,0.4,0.8
24497,prod15,5,7156,7,7000,Client8,7000,19,3,4,0.2,0.4
24498,prod1,5,7156,7,7000,Client8,4200,19,3,4,0.4,1.0
24499,prod10,5,7157,1,1000,Client8,1000,14,49,0,0.6,0.4
24500,prod15,5,7157,1,1000,Client8,8000,14,49,0,0.8,0.8
24501,prod15,5,7158,1,1000,Client6,1000,14,26,2,0.2,0.0
24502,prod2,5,7158,1,1000,Client6,4000,14,26,2,0.4,0.6
24503,prod14,5,7158,1,1000,Client6,1000,14,26,2,0.4,0.2
24504,prod3,5,7158,1,1000,Client6,3000,14,26,2,0.6,0.6
24505,prod11,5,7159,11,11000,Client9,600,18,43,0,0.6,0.8
24506,prod15,5,7159,11,11000,Client9,11000,18,43,0,0.6,0.4
24507,prod9,5,7159,11,11000,Client9,500,18,43,0,0.8,0.4
24508,prod11,5,7160,2,1600,Client0,600,16,14,4,0.6,0.2
24509,prod4,5,7160,2,1600,Client0,1600,16,14,4,0.4,1.0
24510,prod3,5,7160,2,1600,Client0,600,16,14,4,0.6,0.6
24511,prod10,5,7161,1,1000,Client9,1000,0,59,2,0.6,0.8
24512,prod15,5,7161,1,1000,Client9,4000,0,59,2,0.8,0.8
24513,prod12,5,7162,1,400,Client2,400,8,14,2,0.4,0.4
24514,prod15,5,7162,1,400,Client2,5000,8,14,2,0.4,0.8
24515,prod12,5,7162,1,400,Client2,3200,8,14,2,0.6,0.2
24516,prod1,5,7163,1,700,Client2,700,20,8,6,0.2,0.2
24517,prod1,5,7163,1,700,Client2,4900,20,8,6,0.4,0.8
24518,prod15,5,7163,1,700,Client2,5000,20,8,6,0.4,0.2
24519,prod5,5,7163,1,700,Client2,2700,20,8,6,0.8,0.8
24520,prod5,5,7164,7,5600,Client8,900,9,48,6,0.6,0.4
24521,prod2,5,7164,7,5600,Client8,2000,9,48,6,0.4,0.6
24522,prod14,5,7164,7,5600,Client8,200,9,48,6,0.8,0.6
24523,prod4,5,7164,7,5600,Client8,5600,9,48,6,0.4,0.4
24524,prod10,5,7165,7,2800,Client2,1000,11,46,6,0.4,0.4
24525,prod12,5,7165,7,2800,Client2,2800,11,46,6,0.0,0.2
24526,prod15,5,7165,7,2800,Client2,6000,11,46,6,0.4,0.6
24527,prod4,5,7165,7,2800,Client2,6400,11,46,6,1.0,0.4
24528,prod4,5,7166,1,800,Client9,800,14,14,4,0.2,0.4
24529,prod1,5,7166,1,800,Client9,3500,14,14,4,0.4,0.6
24530,prod4,5,7166,1,800,Client9,4800,14,14,4,0.6,0.4
24531,prod2,5,7166,1,800,Client9,500,14,14,4,0.8,0.8
24532,prod3,5,7167,10,6000,Client3,300,11,6,4,0.4,0.6
24533,prod6,5,7167,10,6000,Client3,6000,11,6,4,0.4,0.2
24534,prod14,5,7167,10,6000,Client3,100,11,6,4,0.8,0.4
24535,prod14,5,7168,7,7000,Client9,100,15,16,1,0.4,0.6
24536,prod15,5,7168,7,7000,Client9,7000,15,16,1,0.2,0.6
24537,prod13,5,7168,7,7000,Client9,2000,15,16,1,0.4,0.4
24538,prod12,5,7169,10,2000,Client8,400,15,41,5,0.4,1.0
24539,prod5,5,7169,10,2000,Client8,900,15,41,5,1.0,0.4
24540,prod13,5,7169,10,2000,Client8,2000,15,41,5,0.2,0.6
24541,prod13,5,7170,3,3000,Client4,200,13,19,4,1.0,0.8
24542,prod13,5,7170,3,3000,Client4,1600,13,19,4,1.0,0.6
24543,prod15,5,7170,3,3000,Client4,3000,13,19,4,0.6,0.4
24544,prod7,5,7171,9,4500,Client8,400,16,18,5,0.8,0.8
24545,prod1,5,7171,9,4500,Client8,2800,16,18,5,0.8,0.4
24546,prod2,5,7171,9,4500,Client8,4500,16,18,5,0.4,0.6
24547,prod6,5,7172,1,600,Client5,600,17,23,2,0.4,0.6
24548,prod15,5,7172,1,600,Client5,3000,17,23,2,0.8,0.0
24549,prod15,5,7172,1,600,Client5,8000,17,23,2,0.8,0.2
24550,prod13,5,7173,5,2500,Client8,200,20,40,2,0.8,0.6
24551,prod2,5,7173,5,2500,Client8,2500,20,40,2,0.4,0.6
24552,prod1,5,7173,5,2500,Client8,7000,20,40,2,0.8,0.2
24553,prod13,5,7174,1,800,Client4,200,17,37,5,0.8,0.2
24554,prod3,5,7174,1,800,Client4,3300,17,37,5,0.6,0.2
24555,prod4,5,7174,1,800,Client4,800,17,37,5,0.4,0.8
24556,prod12,5,7175,1,400,Client1,400,11,56,5,0.4,0.4
24557,prod2,5,7175,1,400,Client1,1000,11,56,5,0.6,0.4
24558,prod12,5,7175,1,400,Client1,3200,11,56,5,0.4,0.6
24559,prod6,5,7176,9,4500,Client2,600,18,29,5,0.4,0.2
24560,prod7,5,7176,9,4500,Client2,2400,18,29,5,0.2,0.4
24561,prod2,5,7176,9,4500,Client2,4500,18,29,5,0.2,0.2
24562,prod10,5,7177,5,2000,Client0,1000,16,50,2,0.4,0.6
24563,prod12,5,7177,5,2000,Client0,2000,16,50,2,0.2,0.6
24564,prod13,5,7177,5,2000,Client0,1200,16,50,2,0.4,0.6
24565,prod4,5,7177,5,2000,Client0,8800,16,50,2,0.4,0.8
24566,prod7,5,7178,1,400,Client6,400,22,5,1,0.2,0.8
24567,prod13,5,7178,1,400,Client6,800,22,5,1,0.8,0.2
24568,prod12,5,7178,1,400,Client6,3200,22,5,1,0.4,0.8
24569,prod2,5,7179,2,800,Client8,500,0,16,0,0.4,1.0
24570,prod9,5,7179,2,800,Client8,200,0,16,0,0.4,0.6
24571,prod12,5,7179,2,800,Client8,800,0,16,0,0.2,0.4
24572,prod7,5,7180,1,400,Client3,400,14,15,2,0.4,0.0
24573,prod10,5,7180,1,400,Client3,10000,14,15,2,0.4,0.4
24574,prod15,5,7180,1,400,Client3,5000,14,15,2,0.6,0.6
24575,prod4,5,7181,8,4800,Client1,800,14,33,0,0.6,0.2
24576,prod3,5,7181,8,4800,Client1,2700,14,33,0,0.4,0.4
24577,prod6,5,7181,8,4800,Client1,4800,14,33,0,0.0,0.6
24578,prod9,5,7181,8,4800,Client1,700,14,33,0,0.8,0.8
24579,prod2,5,7182,9,1800,Client8,500,21,5,1,0.8,0.4
24580,prod13,5,7182,9,1800,Client8,1800,21,5,1,0.2,0.6
24581,prod9,5,7182,9,1800,Client8,100,21,5,1,0.4,0.4
24582,prod13,5,7183,1,700,Client0,200,11,31,5,1.0,0.8
24583,prod1,5,7183,1,700,Client0,700,11,31,5,0.6,0.4
24584,prod3,5,7183,1,700,Client0,2100,11,31,5,0.6,0.6
24585,prod15,5,7184,3,600,Client5,1000,19,46,0,0.6,0.6
24586,prod14,5,7184,3,600,Client5,700,19,46,0,0.2,0.6
24587,prod1,5,7184,3,600,Client5,3500,19,46,0,0.6,0.6
24588,prod8,5,7184,3,600,Client5,600,19,46,0,0.2,0.4
24589,prod11,5,7185,7,6000,Client8,600,0,59,6,0.4,0.6
24590,prod11,5,7185,7,6000,Client8,6600,0,59,6,0.6,0.6
24591,prod5,5,7185,7,6000,Client8,5400,0,59,6,0.4,0.6
24592,prod8,5,7186,7,1400,Client4,200,18,56,4,0.6,0.8
24593,prod13,5,7186,7,1400,Client4,1800,18,56,4,0.8,0.4
24594,prod8,5,7186,7,1400,Client4,1400,18,56,4,0.4,0.2
24595,prod2,5,7187,5,3500,Client0,500,10,29,5,0.8,0.2
24596,prod15,5,7187,5,3500,Client0,5000,10,29,5,1.0,0.6
24597,prod1,5,7187,5,3500,Client0,3500,10,29,5,0.6,0.2
24598,prod14,5,7188,4,4000,Client0,100,19,30,0,0.6,0.6
24599,prod1,5,7188,4,4000,Client0,1400,19,30,0,0.8,0.2
24600,prod15,5,7188,4,4000,Client0,4000,19,30,0,0.2,0.4
24601,prod14,5,7189,3,2100,Client0,100,22,21,3,0.8,0.8
24602,prod10,5,7189,3,2100,Client0,4000,22,21,3,0.6,0.8
24603,prod1,5,7189,3,2100,Client0,2100,22,21,3,0.4,0.4
24604,prod15,5,7190,22,13200,Client9,1000,11,17,5,0.6,0.4
24605,prod2,5,7190,22,13200,Client9,5000,11,17,5,0.6,0.6
24606,prod10,5,7190,22,13200,Client9,11000,11,17,5,0.4,0.2
24607,prod13,5,7190,22,13200,Client9,2200,11,17,5,0.4,0.2
24608,prod9,5,7191,5,5000,Client3,100,23,54,3,0.6,0.4
24609,prod2,5,7191,5,5000,Client3,4500,23,54,3,0.6,0.8
24610,prod15,5,7191,5,5000,Client3,5000,23,54,3,0.4,0.6
24611,prod9,5,7192,5,2000,Client6,100,23,2,2,0.8,0.6
24612,prod15,5,7192,5,2000,Client6,11000,23,2,2,0.6,0.4
24613,prod12,5,7192,5,2000,Client6,2000,23,2,2,0.4,0.4
24614,prod10,5,7193,1,1000,Client3,1000,20,16,0,0.8,0.6
24615,prod10,5,7193,1,1000,Client3,1000,20,16,0,0.6,0.6
24616,prod6,5,7194,4,400,Client8,600,21,54,3,0.6,0.8
24617,prod14,5,7194,4,400,Client8,400,21,54,3,0.4,0.6
24618,prod13,5,7194,4,400,Client8,1400,21,54,3,0.8,0.6
24619,prod1,5,7195,7,7000,Client0,700,19,5,0,0.6,0.8
24620,prod15,5,7195,7,7000,Client0,7000,19,5,0,0.4,0.4
24621,prod4,5,7196,1,800,Client2,800,9,47,0,0.4,0.6
24622,prod12,5,7196,1,800,Client2,1600,9,47,0,0.6,1.0
24623,prod14,5,7196,1,800,Client2,800,9,47,0,0.6,0.6
24624,prod12,5,7196,1,800,Client2,4000,9,47,0,0.6,0.2
24625,prod10,5,7197,11,11000,Client9,1000,14,47,5,0.8,0.6
24626,prod2,5,7197,11,11000,Client9,500,14,47,5,0.4,0.6
24627,prod1,5,7197,11,11000,Client9,2800,14,47,5,0.8,0.4
24628,prod15,5,7197,11,11000,Client9,11000,14,47,5,0.4,0.2
24629,prod2,5,7198,9,5400,Client8,500,18,21,5,0.4,0.4
24630,prod6,5,7198,9,5400,Client8,5400,18,21,5,0.2,0.6
24631,prod14,5,7198,9,5400,Client8,700,18,21,5,0.4,0.0
24632,prod15,5,7199,7,7000,Client8,1000,18,37,4,0.4,0.6
24633,prod15,5,7199,7,7000,Client8,7000,18,37,4,0.2,0.4
24634,prod9,5,7200,1,100,Client2,100,21,22,2,0.2,0.6
24635,prod3,5,7200,1,100,Client2,1500,21,22,2,0.4,0.6
24636,prod12,5,7200,1,100,Client2,4000,21,22,2,0.4,0.6
24637,prod13,5,7201,5,1500,Client6,400,23,40,2,0.4,1.0
24638,prod3,5,7201,5,1500,Client6,1500,23,40,2,0.4,0.2
24639,prod9,5,7201,5,1500,Client6,400,23,40,2,0.6,0.6
24640,prod3,5,7202,9,2700,Client0,300,19,2,5,0.8,0.8
24641,prod3,5,7202,9,2700,Client0,2700,19,2,5,0.2,0.4
24642,prod5,5,7202,9,2700,Client0,8100,19,2,5,0.4,0.4
24643,prod14,5,7203,2,200,Client0,100,14,18,5,0.4,0.6
24644,prod14,5,7203,2,200,Client0,200,14,18,5,0.0,0.6
24645,prod3,5,7203,2,200,Client0,600,14,18,5,0.4,0.6
24646,prod5,5,7204,1,900,Client2,900,10,25,2,0.2,0.6
24647,prod13,5,7204,1,900,Client2,400,10,25,2,0.4,0.6
24648,prod1,5,7204,1,900,Client2,4200,10,25,2,0.4,0.8
24649,prod14,5,7204,1,900,Client2,200,10,25,2,0.4,0.6
24650,prod15,5,7205,1,1000,Client8,1000,8,21,5,0.4,0.6
24651,prod12,5,7205,1,1000,Client8,4000,8,21,5,0.6,1.0
24652,prod14,5,7205,1,1000,Client8,200,8,21,5,0.8,0.4
24653,prod1,5,7205,1,1000,Client8,7000,8,21,5,1.0,0.6
24654,prod1,5,7206,8,4000,Client8,700,15,25,5,0.8,0.8
24655,prod2,5,7206,8,4000,Client8,4000,15,25,5,0.2,0.4
24656,prod15,5,7206,8,4000,Client8,1000,15,25,5,0.4,0.2
24657,prod15,5,7206,8,4000,Client8,8000,15,25,5,0.2,0.6
24658,prod3,5,7207,1,300,Client0,300,19,53,1,0.4,0.6
24659,prod15,5,7207,1,300,Client0,4000,19,53,1,0.6,0.8
24660,prod1,5,7207,1,300,Client0,7000,19,53,1,0.6,0.6
24661,prod9,5,7208,11,6600,Client3,100,17,31,3,0.6,0.4
24662,prod14,5,7208,11,6600,Client3,300,17,31,3,0.6,0.8
24663,prod6,5,7208,11,6600,Client3,6600,17,31,3,0.2,0.2
24664,prod2,5,7209,2,800,Client1,500,14,29,3,0.8,0.6
24665,prod13,5,7209,2,800,Client1,1400,14,29,3,0.8,0.6
24666,prod12,5,7209,2,800,Client1,800,14,29,3,0.4,0.6
24667,prod10,5,7210,1,1000,Client8,1000,13,14,1,0.2,0.8
24668,prod1,5,7210,1,1000,Client8,7000,13,14,1,0.4,0.4
24669,prod9,5,7210,1,1000,Client8,700,13,14,1,0.6,0.4
24670,prod2,5,7210,1,1000,Client8,1000,13,14,1,0.8,0.4
24671,prod1,5,7211,4,1600,Client5,700,17,30,4,0.4,0.2
24672,prod1,5,7211,4,1600,Client5,7700,17,30,4,0.4,0.2
24673,prod12,5,7211,4,1600,Client5,1600,17,30,4,0.2,0.4
24674,prod14,5,7211,4,1600,Client5,600,17,30,4,0.4,0.4
24675,prod9,5,7212,11,8800,Client2,100,22,32,4,0.4,0.4
24676,prod4,5,7212,11,8800,Client2,8800,22,32,4,0.4,0.2
24677,prod15,5,7212,11,8800,Client2,1000,22,32,4,0.4,0.6
24678,prod6,5,7213,7,4900,Client8,600,20,1,1,0.6,0.4
24679,prod11,5,7213,7,4900,Client8,4800,20,1,1,0.6,0.8
24680,prod1,5,7213,7,4900,Client8,4900,20,1,1,0.6,0.2
24681,prod14,5,7214,1,100,Client1,100,20,19,6,0.2,0.8
24682,prod1,5,7214,1,100,Client1,4200,20,19,6,0.6,0.6
24683,prod1,5,7214,1,100,Client1,7700,20,19,6,0.4,0.4
24684,prod14,5,7215,1,100,Client0,100,13,19,2,0.2,0.2
24685,prod14,5,7215,1,100,Client0,700,13,19,2,0.6,0.2
24686,prod3,5,7215,1,100,Client0,900,13,19,2,0.6,0.4
24687,prod12,5,7216,1,400,Client8,400,19,15,1,0.2,0.6
24688,prod7,5,7216,1,400,Client8,3200,19,15,1,0.6,0.8
24689,prod12,5,7216,1,400,Client8,2800,19,15,1,0.4,0.8
24690,prod12,5,7217,3,300,Client2,400,16,41,0,0.4,0.2
24691,prod14,5,7217,3,300,Client2,300,16,41,0,0.2,0.0
24692,prod14,5,7217,3,300,Client2,400,16,41,0,0.8,0.4
24693,prod15,5,7218,7,4900,Client2,1000,14,8,2,0.4,0.6
24694,prod1,5,7218,7,4900,Client2,4900,14,8,2,0.4,0.0
24695,prod14,5,7218,7,4900,Client2,1000,14,8,2,0.4,0.2
24696,prod12,5,7218,7,4900,Client2,4400,14,8,2,0.6,0.6
24697,prod1,5,7219,9,9000,Client8,700,16,4,6,0.6,0.4
24698,prod15,5,7219,9,9000,Client8,9000,16,4,6,0.4,1.0
24699,prod3,5,7220,2,1000,Client8,300,10,21,6,0.4,0.8
24700,prod11,5,7220,2,1000,Client8,600,10,21,6,0.4,0.6
24701,prod2,5,7220,2,1000,Client8,1000,10,21,6,0.4,0.4
24702,prod13,5,7221,1,200,Client8,200,11,2,2,0.4,0.6
24703,prod5,5,7221,1,200,Client8,2700,11,2,2,0.8,0.4
24704,prod15,5,7221,1,200,Client8,9000,11,2,2,0.8,0.2
24705,prod13,5,7222,19,16000,Client9,200,20,26,2,0.6,0.8
24706,prod5,5,7222,19,16000,Client9,7200,20,26,2,0.4,0.4
24707,prod4,5,7222,19,16000,Client9,8800,20,26,2,0.4,0.4
24708,prod4,5,7223,1,800,Client3,800,20,54,2,0.4,0.6
24709,prod10,5,7223,1,800,Client3,10000,20,54,2,0.4,0.8
24710,prod12,5,7224,4,3400,Client9,400,12,40,0,0.4,0.8
24711,prod10,5,7224,4,3400,Client9,3000,12,40,0,0.4,0.8
24712,prod3,5,7224,4,3400,Client9,1500,12,40,0,0.8,0.8
24713,prod1,5,7225,11,11000,Client0,700,22,54,2,0.8,0.6
24714,prod15,5,7225,11,11000,Client0,11000,22,54,2,0.6,0.8
24715,prod6,5,7226,6,4800,Client0,600,22,10,4,0.8,0.4
24716,prod5,5,7226,6,4800,Client0,4500,22,10,4,0.6,0.6
24717,prod4,5,7226,6,4800,Client0,4800,22,10,4,0.4,0.8
24718,prod5,5,7227,10,6000,Client0,900,10,5,6,0.6,0.2
24719,prod12,5,7227,10,6000,Client0,1200,10,5,6,0.6,0.4
24720,prod11,5,7227,10,6000,Client0,6000,10,5,6,0.0,0.2
24721,prod13,5,7227,10,6000,Client0,200,10,5,6,1.0,0.2
24722,prod12,5,7228,1,1000,Client2,400,18,25,0,0.6,0.2
24723,prod10,5,7228,1,1000,Client2,1000,18,25,0,0.2,0.6
24724,prod9,5,7228,1,1000,Client2,1000,18,25,0,0.8,0.2
24725,prod2,5,7229,4,2400,Client0,500,10,51,6,0.6,0.8
24726,prod6,5,7229,4,2400,Client0,2400,10,51,6,0.4,0.0
24727,prod4,5,7229,4,2400,Client0,8800,10,51,6,0.4,0.6
24728,prod12,5,7230,4,3200,Client0,400,11,20,6,1.0,0.4
24729,prod4,5,7230,4,3200,Client0,3200,11,20,6,0.2,0.6
24730,prod3,5,7230,4,3200,Client0,3000,11,20,6,0.8,0.4
24731,prod1,5,7231,1,700,Client9,700,21,49,3,0.0,0.6
24732,prod15,5,7231,1,700,Client9,8000,21,49,3,0.6,0.8
24733,prod12,5,7232,8,800,Client8,400,13,54,5,0.4,0.6
24734,prod14,5,7232,8,800,Client8,800,13,54,5,0.4,0.2
24735,prod15,5,7232,8,800,Client8,4000,13,54,5,0.6,0.4
